,ghi,dni,dhi,temp_air,wind_speed,Power[w]
2022-01-17 17:00:00,0.0,0.0,268.0,7.0,0.0,-20.16
2022-01-17 17:15:00,0.0,0.0,269.75,6.75,0.25,-20.16
2022-01-17 17:30:00,0.0,0.0,271.5,6.5,0.5,-20.16
2022-01-17 17:45:00,0.0,0.0,273.25,6.25,0.75,-20.16
2022-01-17 18:00:00,0.0,0.0,275.0,6.0,1.0,-20.16
2022-01-17 18:15:00,0.0,0.0,276.5,5.75,1.275,-20.16
2022-01-17 18:30:00,0.0,0.0,278.0,5.5,1.55,-20.16
2022-01-17 18:45:00,0.0,0.0,279.5,5.25,1.8250000000000002,-20.16
2022-01-17 19:00:00,0.0,0.0,281.0,5.0,2.1,-20.16
2022-01-17 19:15:00,0.0,0.0,279.25,5.25,2.1,-20.16
2022-01-17 19:30:00,0.0,0.0,277.5,5.5,2.1,-20.16
2022-01-17 19:45:00,0.0,0.0,275.75,5.75,2.1,-20.16
2022-01-17 20:00:00,0.0,0.0,274.0,6.0,2.1,-20.16
2022-01-17 20:15:00,0.0,0.0,274.25,6.25,2.35,-20.16
2022-01-17 20:30:00,0.0,0.0,274.5,6.5,2.6,-20.16
2022-01-17 20:45:00,0.0,0.0,274.75,6.75,2.85,-20.16
2022-01-17 21:00:00,0.0,0.0,275.0,7.0,3.1,-20.16
2022-01-17 21:15:00,0.0,0.0,282.5,7.25,3.1,-20.16
2022-01-17 21:30:00,0.0,0.0,290.0,7.5,3.1,-20.16
2022-01-17 21:45:00,0.0,0.0,297.5,7.75,3.1,-20.16
2022-01-17 22:00:00,0.0,0.0,305.0,8.0,3.1,-20.16
2022-01-17 22:15:00,0.0,0.0,309.5,8.0,3.1,-20.16
2022-01-17 22:30:00,0.0,0.0,314.0,8.0,3.1,-20.16
2022-01-17 22:45:00,0.0,0.0,318.5,8.0,3.1,-20.16
2022-01-17 23:00:00,0.0,0.0,323.0,8.0,3.1,-20.16
2022-01-17 23:15:00,0.0,0.0,326.0,7.95,3.05,-20.16
2022-01-17 23:30:00,0.0,0.0,329.0,7.9,3.0,-20.16
2022-01-17 23:45:00,0.0,0.0,332.0,7.85,2.95,-20.16
2022-01-18 00:00:00,0.0,0.0,335.0,7.8,2.9,-20.16
2022-01-18 00:15:00,0.0,0.0,335.0,7.75,2.85,-20.16
2022-01-18 00:30:00,0.0,0.0,335.0,7.699999999999999,2.8,-20.16
2022-01-18 00:45:00,0.0,0.0,335.0,7.6499999999999995,2.75,-20.16
2022-01-18 01:00:00,0.0,0.0,335.0,7.6,2.7,-20.16
2022-01-18 01:15:00,0.0,0.0,333.0,7.55,2.6500000000000004,-20.16
2022-01-18 01:30:00,0.0,0.0,331.0,7.5,2.6,-20.16
2022-01-18 01:45:00,0.0,0.0,329.0,7.45,2.55,-20.16
2022-01-18 02:00:00,0.0,0.0,327.0,7.4,2.5,-20.16
2022-01-18 02:15:00,0.0,0.0,328.5,7.3500000000000005,2.45,-20.16
2022-01-18 02:30:00,0.0,0.0,330.0,7.300000000000001,2.4,-20.16
2022-01-18 02:45:00,0.0,0.0,331.5,7.25,2.3499999999999996,-20.16
2022-01-18 03:00:00,0.0,0.0,333.0,7.2,2.3,-20.16
2022-01-18 03:15:00,0.0,0.0,334.0,7.15,2.25,-20.16
2022-01-18 03:30:00,0.0,0.0,335.0,7.1,2.2,-20.16
2022-01-18 03:45:00,0.0,0.0,336.0,7.05,2.15,-20.16
2022-01-18 04:00:00,0.0,0.0,337.0,7.0,2.1,-20.16
2022-01-18 04:15:00,0.0,0.0,336.5,7.0,2.35,-20.16
2022-01-18 04:30:00,0.0,0.0,336.0,7.0,2.6,-20.16
2022-01-18 04:45:00,0.0,0.0,335.5,7.0,2.85,-20.16
2022-01-18 05:00:00,0.0,0.0,335.0,7.0,3.1,-20.16
2022-01-18 05:15:00,0.0,0.0,336.5,7.25,3.1,-20.16
2022-01-18 05:30:00,0.0,0.0,338.0,7.5,3.1,-20.16
2022-01-18 05:45:00,0.0,0.0,339.5,7.75,3.1,-20.16
2022-01-18 06:00:00,0.0,0.0,341.0,8.0,3.1,-20.16
2022-01-18 06:15:00,0.0,0.0,340.75,8.0,3.1,-20.16
2022-01-18 06:30:00,0.0,0.0,340.5,8.0,3.1,-20.16
2022-01-18 06:45:00,0.0,0.0,340.25,8.0,3.1,-20.16
2022-01-18 07:00:00,0.0,0.0,340.0,8.0,3.1,-20.16
2022-01-18 07:15:00,8.25,8.75,340.5,8.0,3.1,-20.16
2022-01-18 07:30:00,16.5,17.5,341.0,8.0,3.1,-20.16
2022-01-18 07:45:00,24.75,26.25,341.5,8.0,3.1,-20.16
2022-01-18 08:00:00,33.0,35.0,342.0,8.0,3.1,-20.16
2022-01-18 08:15:00,52.25,59.5,337.25,8.0,3.225,-20.16
2022-01-18 08:30:00,71.5,84.0,332.5,8.0,3.35,31336.56201824989
2022-01-18 08:45:00,90.75,108.5,327.75,8.0,3.475,28558.625583683755
2022-01-18 09:00:00,110.0,133.0,323.0,8.0,3.6,27254.320901021565
2022-01-18 09:15:00,130.0,163.0,320.25,8.0,3.475,28122.706473326092
2022-01-18 09:30:00,150.0,193.0,317.5,8.0,3.35,29450.488738085493
2022-01-18 09:45:00,170.0,223.0,314.75,8.0,3.225,30979.12690692123
2022-01-18 10:00:00,190.0,253.0,312.0,8.0,3.1,32628.91733304312
2022-01-18 10:15:00,207.0,302.0,305.75,8.5,3.225,35341.5285639906
2022-01-18 10:30:00,224.0,351.0,299.5,9.0,3.35,38061.690250829524
2022-01-18 10:45:00,241.0,400.0,293.25,9.5,3.475,40780.12655390823
2022-01-18 11:00:00,258.0,449.0,287.0,10.0,3.6,43479.3728309049
2022-01-18 11:15:00,265.5,481.25,286.5,10.0,3.475,45547.290654892604
2022-01-18 11:30:00,273.0,513.5,286.0,10.0,3.35,47586.32552810277
2022-01-18 11:45:00,280.5,545.75,285.5,10.0,3.225,49580.31646686644
2022-01-18 12:00:00,288.0,578.0,285.0,10.0,3.1,51518.48699296546
2022-01-18 12:15:00,272.5,544.0,280.25,10.25,3.225,49184.0276283405
2022-01-18 12:30:00,257.0,510.0,275.5,10.5,3.35,46791.94275463142
2022-01-18 12:45:00,241.5,476.0,270.75,10.75,3.475,44346.63871165519
2022-01-18 13:00:00,226.0,442.0,266.0,11.0,3.6,41851.90430889868
2022-01-18 13:15:00,201.5,390.75,267.25,11.0,3.475,38605.87209242516
2022-01-18 13:30:00,177.0,339.5,268.5,11.0,3.35,35285.315061030415
2022-01-18 13:45:00,152.5,288.25,269.75,11.0,3.225,31901.736954688968
2022-01-18 14:00:00,128.0,237.0,271.0,11.0,3.1,28469.776861975395
2022-01-18 14:15:00,109.25,216.5,274.25,10.75,2.85,27199.850413249216
2022-01-18 14:30:00,90.5,196.0,277.5,10.5,2.6,25938.37997788384
2022-01-18 14:45:00,71.75,175.5,280.75,10.25,2.35,24696.790579933466
2022-01-18 15:00:00,53.0,155.0,284.0,10.0,2.1,23485.204873180122
2022-01-18 15:15:00,42.75,116.25,289.75,10.0,1.9500000000000002,21206.99979217485
2022-01-18 15:30:00,32.5,77.5,295.5,10.0,1.8,18894.954326442607
2022-01-18 15:45:00,22.25,38.75,301.25,10.0,1.65,16477.94419304743
2022-01-18 16:00:00,12.0,0.0,307.0,10.0,1.5,13800.603298227647
2022-01-18 16:15:00,9.0,0.0,306.5,9.75,1.9,13864.29892788457
2022-01-18 16:30:00,6.0,0.0,306.0,9.5,2.3,14341.645780652805
2022-01-18 16:45:00,3.0,0.0,305.5,9.25,2.7,12445.028756225012
2022-01-18 17:00:00,0.0,0.0,305.0,9.0,3.1,-20.16
2022-01-18 17:15:00,0.0,0.0,308.75,8.75,3.225,-20.16
2022-01-18 17:30:00,0.0,0.0,312.5,8.5,3.35,-20.16
2022-01-18 17:45:00,0.0,0.0,316.25,8.25,3.475,-20.16
2022-01-18 18:00:00,0.0,0.0,320.0,8.0,3.6,-20.16
2022-01-18 18:15:00,0.0,0.0,314.0,7.75,3.35,-20.16
2022-01-18 18:30:00,0.0,0.0,308.0,7.5,3.1,-20.16
2022-01-18 18:45:00,0.0,0.0,302.0,7.25,2.85,-20.16
2022-01-18 19:00:00,0.0,0.0,296.0,7.0,2.6,-20.16
2022-01-18 19:15:00,0.0,0.0,295.75,7.25,2.475,-20.16
2022-01-18 19:30:00,0.0,0.0,295.5,7.5,2.35,-20.16
2022-01-18 19:45:00,0.0,0.0,295.25,7.75,2.225,-20.16
2022-01-18 20:00:00,0.0,0.0,295.0,8.0,2.1,-20.16
2022-01-18 20:15:00,0.0,0.0,296.25,8.0,1.9500000000000002,-20.16
2022-01-18 20:30:00,0.0,0.0,297.5,8.0,1.8,-20.16
2022-01-18 20:45:00,0.0,0.0,298.75,8.0,1.65,-20.16
2022-01-18 21:00:00,0.0,0.0,300.0,8.0,1.5,-20.16
2022-01-18 21:15:00,0.0,0.0,300.5,8.0,2.025,-20.16
2022-01-18 21:30:00,0.0,0.0,301.0,8.0,2.55,-20.16
2022-01-18 21:45:00,0.0,0.0,301.5,8.0,3.075,-20.16
2022-01-18 22:00:00,0.0,0.0,302.0,8.0,3.6,-20.16
2022-01-18 22:15:00,0.0,0.0,304.25,7.75,3.475,-20.16
2022-01-18 22:30:00,0.0,0.0,306.5,7.5,3.35,-20.16
2022-01-18 22:45:00,0.0,0.0,308.75,7.25,3.225,-20.16
2022-01-18 23:00:00,0.0,0.0,311.0,7.0,3.1,-20.16
2022-01-18 23:15:00,0.0,0.0,316.0,7.0,3.1,-20.16
2022-01-18 23:30:00,0.0,0.0,321.0,7.0,3.1,-20.16
2022-01-18 23:45:00,0.0,0.0,326.0,7.0,3.1,-20.16
2022-01-19 00:00:00,0.0,0.0,331.0,7.0,3.1,-20.16
2022-01-19 00:15:00,0.0,0.0,331.75,6.875,3.225,-20.16
2022-01-19 00:30:00,0.0,0.0,332.5,6.75,3.35,-20.16
2022-01-19 00:45:00,0.0,0.0,333.25,6.625,3.475,-20.16
2022-01-19 01:00:00,0.0,0.0,334.0,6.5,3.6,-20.16
2022-01-19 01:15:00,0.0,0.0,333.5,6.375,3.725,-20.16
2022-01-19 01:30:00,0.0,0.0,333.0,6.25,3.8499999999999996,-20.16
2022-01-19 01:45:00,0.0,0.0,332.5,6.125,3.9749999999999996,-20.16
2022-01-19 02:00:00,0.0,0.0,332.0,6.0,4.1,-20.16
2022-01-19 02:15:00,0.0,0.0,331.5,5.75,3.5749999999999997,-20.16
2022-01-19 02:30:00,0.0,0.0,331.0,5.5,3.05,-20.16
2022-01-19 02:45:00,0.0,0.0,330.5,5.25,2.525,-20.16
2022-01-19 03:00:00,0.0,0.0,330.0,5.0,2.0,-20.16
2022-01-19 03:15:00,0.0,0.0,325.5,4.75,1.5,-20.16
2022-01-19 03:30:00,0.0,0.0,321.0,4.5,1.0,-20.16
2022-01-19 03:45:00,0.0,0.0,316.5,4.25,0.5,-20.16
2022-01-19 04:00:00,0.0,0.0,312.0,4.0,0.0,-20.16
2022-01-19 04:15:00,0.0,0.0,312.75,4.0,0.125,-20.16
2022-01-19 04:30:00,0.0,0.0,313.5,4.0,0.25,-20.16
2022-01-19 04:45:00,0.0,0.0,314.25,4.0,0.375,-20.16
2022-01-19 05:00:00,0.0,0.0,315.0,4.0,0.5,-20.16
2022-01-19 05:15:00,0.0,0.0,311.75,4.0,0.625,-20.16
2022-01-19 05:30:00,0.0,0.0,308.5,4.0,0.75,-20.16
2022-01-19 05:45:00,0.0,0.0,305.25,4.0,0.875,-20.16
2022-01-19 06:00:00,0.0,0.0,302.0,4.0,1.0,-20.16
2022-01-19 06:15:00,0.0,0.0,300.25,4.0,1.275,-20.16
2022-01-19 06:30:00,0.0,0.0,298.5,4.0,1.55,-20.16
2022-01-19 06:45:00,0.0,0.0,296.75,4.0,1.8250000000000002,-20.16
2022-01-19 07:00:00,0.0,0.0,295.0,4.0,2.1,-20.16
2022-01-19 07:15:00,11.75,20.5,294.0,4.0,1.9500000000000002,-20.16
2022-01-19 07:30:00,23.5,41.0,293.0,4.0,1.8,-20.16
2022-01-19 07:45:00,35.25,61.5,292.0,4.0,1.65,-20.16
2022-01-19 08:00:00,47.0,82.0,291.0,4.0,1.5,-20.16
2022-01-19 08:15:00,64.0,120.0,288.5,4.0,1.125,-20.16
2022-01-19 08:30:00,81.0,158.0,286.0,4.0,0.75,38951.812662527715
2022-01-19 08:45:00,98.0,196.0,283.5,4.0,0.375,33643.73780149787
2022-01-19 09:00:00,115.0,234.0,281.0,4.0,0.0,32186.852610462283
2022-01-19 09:15:00,136.5,276.75,279.25,4.0,0.125,33333.39149038103
2022-01-19 09:30:00,158.0,319.5,277.5,4.0,0.25,35172.406928152115
2022-01-19 09:45:00,179.5,362.25,275.75,4.0,0.375,37332.136090568674
2022-01-19 10:00:00,201.0,405.0,274.0,4.0,0.5,39681.16412752179
2022-01-19 10:15:00,214.5,424.5,271.25,4.25,0.625,40629.97881233948
2022-01-19 10:30:00,228.0,444.0,268.5,4.5,0.75,41688.04402320773
2022-01-19 10:45:00,241.5,463.5,265.75,4.75,0.875,42809.94285557915
2022-01-19 11:00:00,255.0,483.0,263.0,5.0,1.0,43961.303295265854
2022-01-19 11:15:00,254.75,482.0,262.0,5.0,1.0,44013.09964731967
2022-01-19 11:30:00,254.5,481.0,261.0,5.0,1.0,44044.368972544034
2022-01-19 11:45:00,254.25,480.0,260.0,5.0,1.0,44045.22550820431
2022-01-19 12:00:00,254.0,479.0,259.0,5.0,1.0,44011.73934377222
2022-01-19 12:15:00,249.75,487.25,261.25,5.0,1.125,44748.275590167854
2022-01-19 12:30:00,245.5,495.5,263.5,5.0,1.25,45453.18733686933
2022-01-19 12:45:00,241.25,503.75,265.75,5.0,1.375,46127.79229703821
2022-01-19 13:00:00,237.0,512.0,268.0,5.0,1.5,46771.706352994384
2022-01-19 13:15:00,220.5,496.5,267.0,5.0,1.9,45778.77974582421
2022-01-19 13:30:00,204.0,481.0,266.0,5.0,2.3,44734.04059518498
2022-01-19 13:45:00,187.5,465.5,265.0,5.0,2.7,43640.29288266192
2022-01-19 14:00:00,171.0,450.0,264.0,5.0,3.1,42504.70225958336
2022-01-19 14:15:00,147.5,414.5,262.75,5.0,2.7,39915.311953555
2022-01-19 14:30:00,124.0,379.0,261.5,5.0,2.3,37336.762462866995
2022-01-19 14:45:00,100.5,343.5,260.25,5.0,1.9,34790.08602642263
2022-01-19 15:00:00,77.0,308.0,259.0,5.0,1.5,32296.690516851984
2022-01-19 15:15:00,62.25,231.0,264.25,5.0,1.25,27706.91584237879
2022-01-19 15:30:00,47.5,154.0,269.5,5.0,1.0,23027.68268318867
2022-01-19 15:45:00,32.75,77.0,274.75,5.0,0.75,18148.06236111492
2022-01-19 16:00:00,18.0,0.0,280.0,5.0,0.5,12800.625720722535
2022-01-19 16:15:00,13.5,0.0,270.75,4.75,0.625,12407.38819061886
2022-01-19 16:30:00,9.0,0.0,261.5,4.5,0.75,12323.650281293265
2022-01-19 16:45:00,4.5,0.0,252.25,4.25,0.875,11305.551276774551
2022-01-19 17:00:00,0.0,0.0,243.0,4.0,1.0,-20.16
2022-01-19 17:15:00,0.0,0.0,249.25,3.75,1.275,-20.16
2022-01-19 17:30:00,0.0,0.0,255.5,3.5,1.55,-20.16
2022-01-19 17:45:00,0.0,0.0,261.75,3.25,1.8250000000000002,-20.16
2022-01-19 18:00:00,0.0,0.0,268.0,3.0,2.1,-20.16
2022-01-19 18:15:00,0.0,0.0,263.5,3.0,2.1,-20.16
2022-01-19 18:30:00,0.0,0.0,259.0,3.0,2.1,-20.16
2022-01-19 18:45:00,0.0,0.0,254.5,3.0,2.1,-20.16
2022-01-19 19:00:00,0.0,0.0,250.0,3.0,2.1,-20.16
2022-01-19 19:15:00,0.0,0.0,248.25,2.75,2.1,-20.16
2022-01-19 19:30:00,0.0,0.0,246.5,2.5,2.1,-20.16
2022-01-19 19:45:00,0.0,0.0,244.75,2.25,2.1,-20.16
2022-01-19 20:00:00,0.0,0.0,243.0,2.0,2.1,-20.16
2022-01-19 20:15:00,0.0,0.0,241.25,2.0,2.1,-20.16
2022-01-19 20:30:00,0.0,0.0,239.5,2.0,2.1,-20.16
2022-01-19 20:45:00,0.0,0.0,237.75,2.0,2.1,-20.16
2022-01-19 21:00:00,0.0,0.0,236.0,2.0,2.1,-20.16
2022-01-19 21:15:00,0.0,0.0,240.5,2.0,2.35,-20.16
2022-01-19 21:30:00,0.0,0.0,245.0,2.0,2.6,-20.16
2022-01-19 21:45:00,0.0,0.0,249.5,2.0,2.85,-20.16
2022-01-19 22:00:00,0.0,0.0,254.0,2.0,3.1,-20.16
2022-01-19 22:15:00,0.0,0.0,257.0,1.95,3.025,-20.16
2022-01-19 22:30:00,0.0,0.0,260.0,1.9,2.95,-20.16
2022-01-19 22:45:00,0.0,0.0,263.0,1.85,2.875,-20.16
2022-01-19 23:00:00,0.0,0.0,266.0,1.8,2.8,-20.16
2022-01-19 23:15:00,0.0,0.0,267.0,1.775,2.6999999999999997,-20.16
2022-01-19 23:30:00,0.0,0.0,268.0,1.75,2.5999999999999996,-20.16
2022-01-19 23:45:00,0.0,0.0,269.0,1.725,2.5,-20.16
2022-01-20 00:00:00,0.0,0.0,270.0,1.7,2.4,-20.16
2022-01-20 00:15:00,0.0,0.0,270.75,1.65,2.3,-20.16
2022-01-20 00:30:00,0.0,0.0,271.5,1.6,2.2,-20.16
2022-01-20 00:45:00,0.0,0.0,272.25,1.55,2.1,-20.16
2022-01-20 01:00:00,0.0,0.0,273.0,1.5,2.0,-20.16
2022-01-20 01:15:00,0.0,0.0,272.5,1.45,1.925,-20.16
2022-01-20 01:30:00,0.0,0.0,272.0,1.4,1.85,-20.16
2022-01-20 01:45:00,0.0,0.0,271.5,1.35,1.775,-20.16
2022-01-20 02:00:00,0.0,0.0,271.0,1.3,1.7,-20.16
2022-01-20 02:15:00,0.0,0.0,277.0,1.275,1.625,-20.16
2022-01-20 02:30:00,0.0,0.0,283.0,1.25,1.5499999999999998,-20.16
2022-01-20 02:45:00,0.0,0.0,289.0,1.225,1.4749999999999999,-20.16
2022-01-20 03:00:00,0.0,0.0,295.0,1.2,1.4,-20.16
2022-01-20 03:15:00,0.0,0.0,296.25,1.15,1.2999999999999998,-20.16
2022-01-20 03:30:00,0.0,0.0,297.5,1.1,1.2,-20.16
2022-01-20 03:45:00,0.0,0.0,298.75,1.05,1.1,-20.16
2022-01-20 04:00:00,0.0,0.0,300.0,1.0,1.0,-20.16
2022-01-20 04:15:00,0.0,0.0,300.25,1.0,1.125,-20.16
2022-01-20 04:30:00,0.0,0.0,300.5,1.0,1.25,-20.16
2022-01-20 04:45:00,0.0,0.0,300.75,1.0,1.375,-20.16
2022-01-20 05:00:00,0.0,0.0,301.0,1.0,1.5,-20.16
2022-01-20 05:15:00,0.0,0.0,299.0,1.0,1.375,-20.16
2022-01-20 05:30:00,0.0,0.0,297.0,1.0,1.25,-20.16
2022-01-20 05:45:00,0.0,0.0,295.0,1.0,1.125,-20.16
2022-01-20 06:00:00,0.0,0.0,293.0,1.0,1.0,-20.16
2022-01-20 06:15:00,0.0,0.0,292.75,0.75,0.75,-20.16
2022-01-20 06:30:00,0.0,0.0,292.5,0.5,0.5,-20.16
2022-01-20 06:45:00,0.0,0.0,292.25,0.25,0.25,-20.16
2022-01-20 07:00:00,0.0,0.0,292.0,0.0,0.0,-20.16
2022-01-20 07:15:00,9.75,19.75,284.5,0.0,0.0,-20.16
2022-01-20 07:30:00,19.5,39.5,277.0,0.0,0.0,-20.16
2022-01-20 07:45:00,29.25,59.25,269.5,0.0,0.0,-20.16
2022-01-20 08:00:00,39.0,79.0,262.0,0.0,0.0,-20.16
2022-01-20 08:15:00,56.5,113.0,263.5,0.0,0.0,-20.16
2022-01-20 08:30:00,74.0,147.0,265.0,0.0,0.0,34872.962049802045
2022-01-20 08:45:00,91.5,181.0,266.5,0.0,0.0,30498.893233116556
2022-01-20 09:00:00,109.0,215.0,268.0,0.0,0.0,29819.627377902685
2022-01-20 09:15:00,128.75,242.75,270.0,0.25,0.125,30492.057651233565
2022-01-20 09:30:00,148.5,270.5,272.0,0.5,0.25,31812.188393058605
2022-01-20 09:45:00,168.25,298.25,274.0,0.75,0.375,33427.52739519972
2022-01-20 10:00:00,188.0,326.0,276.0,1.0,0.5,35213.64795435583
2022-01-20 10:15:00,192.5,306.75,271.5,1.25,1.025,33709.01924976348
2022-01-20 10:30:00,197.0,287.5,267.0,1.5,1.55,32279.887085672646
2022-01-20 10:45:00,201.5,268.25,262.5,1.75,2.075,30875.651032666457
2022-01-20 11:00:00,206.0,249.0,258.0,2.0,2.6,29465.567279993564
2022-01-20 11:15:00,200.25,220.5,258.5,2.0,2.725,27686.929599325595
2022-01-20 11:30:00,194.5,192.0,259.0,2.0,2.85,25846.221168240598
2022-01-20 11:45:00,188.75,163.5,259.5,2.0,2.975,23945.203751826033
2022-01-20 12:00:00,183.0,135.0,260.0,2.0,3.1,21990.01970728892
2022-01-20 12:15:00,182.75,164.75,267.25,2.25,3.475,24524.705948761453
2022-01-20 12:30:00,182.5,194.5,274.5,2.5,3.8499999999999996,27058.243071767698
2022-01-20 12:45:00,182.25,224.25,281.75,2.75,4.225,29584.745111643595
2022-01-20 13:00:00,182.0,254.0,289.0,3.0,4.6,32099.0959437693
2022-01-20 13:15:00,174.75,271.25,290.75,3.0,4.475,33344.25027643246
2022-01-20 13:30:00,167.5,288.5,292.5,3.0,4.35,34559.29202172981
2022-01-20 13:45:00,160.25,305.75,294.25,3.0,4.225,35741.4738215072
2022-01-20 14:00:00,153.0,323.0,296.0,3.0,4.1,36891.55210440853
2022-01-20 14:15:00,133.0,297.75,287.25,3.0,4.35,34496.405932497604
2022-01-20 14:30:00,113.0,272.5,278.5,3.0,4.6,32100.968516198693
2022-01-20 14:45:00,93.0,247.25,269.75,3.0,4.85,29722.120709307357
2022-01-20 15:00:00,73.0,222.0,261.0,3.0,5.1,27376.95685512979
2022-01-20 15:15:00,58.5,166.5,257.5,3.0,4.85,23391.723001548213
2022-01-20 15:30:00,44.0,111.0,254.0,3.0,4.6,19439.75975183351
2022-01-20 15:45:00,29.5,55.5,250.5,3.0,4.35,15471.957122392887
2022-01-20 16:00:00,15.0,0.0,247.0,3.0,4.1,11362.35557417406
2022-01-20 16:15:00,11.25,0.0,250.0,3.0,3.9749999999999996,11529.31317824476
2022-01-20 16:30:00,7.5,0.0,253.0,3.0,3.8499999999999996,11959.28900216831
2022-01-20 16:45:00,3.75,0.0,256.0,3.0,3.725,12140.603909377474
2022-01-20 17:00:00,0.0,0.0,259.0,3.0,3.6,-20.16
2022-01-20 17:15:00,0.0,0.0,255.5,3.0,3.475,-20.16
2022-01-20 17:30:00,0.0,0.0,252.0,3.0,3.35,-20.16
2022-01-20 17:45:00,0.0,0.0,248.5,3.0,3.225,-20.16
2022-01-20 18:00:00,0.0,0.0,245.0,3.0,3.1,-20.16
2022-01-20 18:15:00,0.0,0.0,245.0,2.75,3.225,-20.16
2022-01-20 18:30:00,0.0,0.0,245.0,2.5,3.35,-20.16
2022-01-20 18:45:00,0.0,0.0,245.0,2.25,3.475,-20.16
2022-01-20 19:00:00,0.0,0.0,245.0,2.0,3.6,-20.16
2022-01-20 19:15:00,0.0,0.0,244.5,2.0,3.6,-20.16
2022-01-20 19:30:00,0.0,0.0,244.0,2.0,3.6,-20.16
2022-01-20 19:45:00,0.0,0.0,243.5,2.0,3.6,-20.16
2022-01-20 20:00:00,0.0,0.0,243.0,2.0,3.6,-20.16
2022-01-20 20:15:00,0.0,0.0,245.5,2.0,3.475,-20.16
2022-01-20 20:30:00,0.0,0.0,248.0,2.0,3.35,-20.16
2022-01-20 20:45:00,0.0,0.0,250.5,2.0,3.225,-20.16
2022-01-20 21:00:00,0.0,0.0,253.0,2.0,3.1,-20.16
2022-01-20 21:15:00,0.0,0.0,248.0,2.0,3.225,-20.16
2022-01-20 21:30:00,0.0,0.0,243.0,2.0,3.35,-20.16
2022-01-20 21:45:00,0.0,0.0,238.0,2.0,3.475,-20.16
2022-01-20 22:00:00,0.0,0.0,233.0,2.0,3.6,-20.16
2022-01-20 22:15:00,0.0,0.0,242.25,1.925,3.625,-20.16
2022-01-20 22:30:00,0.0,0.0,251.5,1.85,3.6500000000000004,-20.16
2022-01-20 22:45:00,0.0,0.0,260.75,1.775,3.6750000000000003,-20.16
2022-01-20 23:00:00,0.0,0.0,270.0,1.7,3.7,-20.16
2022-01-20 23:15:00,0.0,0.0,273.0,1.6,3.725,-20.16
2022-01-20 23:30:00,0.0,0.0,276.0,1.5,3.75,-20.16
2022-01-20 23:45:00,0.0,0.0,279.0,1.4,3.775,-20.16
2022-01-21 00:00:00,0.0,0.0,282.0,1.3,3.8,-20.16
2022-01-21 00:15:00,0.0,0.0,286.5,1.225,3.8,-20.16
2022-01-21 00:30:00,0.0,0.0,291.0,1.15,3.8,-20.16
2022-01-21 00:45:00,0.0,0.0,295.5,1.075,3.8,-20.16
2022-01-21 01:00:00,0.0,0.0,300.0,1.0,3.8,-20.16
2022-01-21 01:15:00,0.0,0.0,297.75,0.925,3.8249999999999997,-20.16
2022-01-21 01:30:00,0.0,0.0,295.5,0.85,3.8499999999999996,-20.16
2022-01-21 01:45:00,0.0,0.0,293.25,0.7749999999999999,3.875,-20.16
2022-01-21 02:00:00,0.0,0.0,291.0,0.7,3.9,-20.16
2022-01-21 02:15:00,0.0,0.0,286.75,0.6,3.925,-20.16
2022-01-21 02:30:00,0.0,0.0,282.5,0.5,3.95,-20.16
2022-01-21 02:45:00,0.0,0.0,278.25,0.39999999999999997,3.975,-20.16
2022-01-21 03:00:00,0.0,0.0,274.0,0.3,4.0,-20.16
2022-01-21 03:15:00,0.0,0.0,276.0,0.22499999999999998,4.025,-20.16
2022-01-21 03:30:00,0.0,0.0,278.0,0.15,4.05,-20.16
2022-01-21 03:45:00,0.0,0.0,280.0,0.07500000000000001,4.074999999999999,-20.16
2022-01-21 04:00:00,0.0,0.0,282.0,0.0,4.1,-20.16
2022-01-21 04:15:00,0.0,0.0,279.25,0.0,4.1,-20.16
2022-01-21 04:30:00,0.0,0.0,276.5,0.0,4.1,-20.16
2022-01-21 04:45:00,0.0,0.0,273.75,0.0,4.1,-20.16
2022-01-21 05:00:00,0.0,0.0,271.0,0.0,4.1,-20.16
2022-01-21 05:15:00,0.0,0.0,271.25,0.0,4.1,-20.16
2022-01-21 05:30:00,0.0,0.0,271.5,0.0,4.1,-20.16
2022-01-21 05:45:00,0.0,0.0,271.75,0.0,4.1,-20.16
2022-01-21 06:00:00,0.0,0.0,272.0,0.0,4.1,-20.16
2022-01-21 06:15:00,0.0,0.0,271.0,0.0,4.1,-20.16
2022-01-21 06:30:00,0.0,0.0,270.0,0.0,4.1,-20.16
2022-01-21 06:45:00,0.0,0.0,269.0,0.0,4.1,-20.16
2022-01-21 07:00:00,0.0,0.0,268.0,0.0,4.1,-20.16
2022-01-21 07:15:00,15.0,42.25,267.25,0.0,4.225,-20.16
2022-01-21 07:30:00,30.0,84.5,266.5,0.0,4.35,-20.16
2022-01-21 07:45:00,45.0,126.75,265.75,0.0,4.475,-20.16
2022-01-21 08:00:00,60.0,169.0,265.0,0.0,4.6,-20.16
2022-01-21 08:15:00,81.25,226.0,260.25,0.0,4.6,-20.16
2022-01-21 08:30:00,102.5,283.0,255.5,0.0,4.6,51388.80666943499
2022-01-21 08:45:00,123.75,340.0,250.75,0.0,4.6,42766.25499635952
2022-01-21 09:00:00,145.0,397.0,246.0,0.0,4.6,41160.528468889665
2022-01-21 09:15:00,161.5,409.0,246.75,0.25,4.725,39946.43881576557
2022-01-21 09:30:00,178.0,421.0,247.5,0.5,4.85,39903.9220887078
