,ghi,dni,dhi,temp_air,wind_speed,Power[w]
2022-02-22 17:45:00,5.0,0.0,219.25,0.25,4.475,4860.638881642001
2022-02-22 18:00:00,0.0,0.0,217.0,0.0,4.6,-300.0
2022-02-22 18:15:00,0.0,0.0,216.25,-0.25,4.35,-300.0
2022-02-22 18:30:00,0.0,0.0,215.5,-0.5,4.1,-300.0
2022-02-22 18:45:00,0.0,0.0,214.75,-0.75,3.85,-300.0
2022-02-22 19:00:00,0.0,0.0,214.0,-1.0,3.6,-300.0
2022-02-22 19:15:00,0.0,0.0,213.5,-1.0,3.6,-300.0
2022-02-22 19:30:00,0.0,0.0,213.0,-1.0,3.6,-300.0
2022-02-22 19:45:00,0.0,0.0,212.5,-1.0,3.6,-300.0
2022-02-22 20:00:00,0.0,0.0,212.0,-1.0,3.6,-300.0
2022-02-22 20:15:00,0.0,0.0,211.25,-1.5,3.725,-300.0
2022-02-22 20:30:00,0.0,0.0,210.5,-2.0,3.8499999999999996,-300.0
