HEATLOAD
Time,Space heating (kW),Domestic hot water (kW),Electricy demand[kW],offset_Electricy demand[kW],Heat Demand [kW],Timestamp,DNI,diffuse_radiation,global_radiation,T_amb,Electricity Demand [W],wind_speed
2022-01-01 00:00:00,41.43,9.76,14.02,13.675,51.19,2022-01-01 00:00:00,0,0.0,0.0,11.5,49358,2.3
2022-01-01 00:15:00,46.185,8.754999999999999,13.675,13.33,54.94,2022-01-01 00:15:00,0,0.0,0.0,11.5,51043,2.3
2022-01-01 00:30:00,50.94,7.75,13.33,12.985,58.69,2022-01-01 00:30:00,0,0.0,0.0,11.5,51228,2.3
2022-01-01 00:45:00,55.695,6.745,12.985,12.64,62.44,2022-01-01 00:45:00,0,0.0,0.0,11.5,52631,2.3
2022-01-01 01:00:00,60.45,5.74,12.64,12.055,66.19,2022-01-01 01:00:00,0,0.0,0.0,11.7,45575,1.7
2022-01-01 01:15:00,59.065,5.07,12.055,11.47,64.13499999999999,2022-01-01 01:15:00,0,0.0,0.0,11.8,46346,1.7
2022-01-01 01:30:00,57.68,4.4,11.47,10.885000000000002,62.08,2022-01-01 01:30:00,0,0.0,0.0,11.8,47166,1.7
2022-01-01 01:45:00,56.295,3.73,10.885000000000002,10.3,60.025,2022-01-01 01:45:00,0,0.0,0.0,11.8,47939,1.7
2022-01-01 02:00:00,54.91,3.06,10.3,10.3275,57.97,2022-01-01 02:00:00,0,0.0,0.0,11.5,46765,1.4
2022-01-01 02:15:00,56.4175,2.64,10.3275,10.355,59.0575,2022-01-01 02:15:00,0,0.0,0.0,11.5,47389,1.4
2022-01-01 02:30:00,57.925,2.2199999999999998,10.355,10.3825,60.144999999999996,2022-01-01 02:30:00,0,0.0,0.0,11.5,48104,1.4
2022-01-01 02:45:00,59.4325,1.7999999999999998,10.3825,10.41,61.232499999999995,2022-01-01 02:45:00,0,0.0,0.0,11.5,48758,1.4
2022-01-01 03:00:00,60.94,1.38,10.41,10.0725,62.32,2022-01-01 03:00:00,0,0.0,0.0,11.4,48710,1.7
2022-01-01 03:15:00,62.2525,1.7999999999999998,10.0725,9.735,64.0525,2022-01-01 03:15:00,0,0.0,0.0,11.4,48895,1.7
2022-01-01 03:30:00,63.565,2.2199999999999998,9.735,9.3975,65.785,2022-01-01 03:30:00,0,0.0,0.0,11.4,48921,1.7
2022-01-01 03:45:00,64.8775,2.64,9.3975,9.06,67.5175,2022-01-01 03:45:00,0,0.0,0.0,11.4,48910,1.7
2022-01-01 04:00:00,66.19,3.06,9.06,9.1325,69.25,2022-01-01 04:00:00,0,0.0,0.0,11.3,49066,1.7
2022-01-01 04:15:00,74.6375,3.0825,9.1325,9.205,77.72,2022-01-01 04:15:00,0,0.0,0.0,11.3,48949,1.7
2022-01-01 04:30:00,83.08500000000001,3.105,9.205,9.2775,86.19000000000001,2022-01-01 04:30:00,0,0.0,0.0,11.3,48823,1.7
2022-01-01 04:45:00,91.5325,3.1275,9.2775,9.35,94.66,2022-01-01 04:45:00,0,0.0,0.0,11.3,48670,1.7
2022-01-01 05:00:00,99.98,3.15,9.35,9.4225,103.13000000000001,2022-01-01 05:00:00,0,0.0,0.0,11.1,52507,2.0
2022-01-01 05:15:00,106.6675,3.4074999999999998,9.4225,9.495000000000001,110.075,2022-01-01 05:15:00,0,0.0,0.0,11.1,52323,2.0
2022-01-01 05:30:00,113.355,3.665,9.495000000000001,9.5675,117.02000000000001,2022-01-01 05:30:00,0,0.0,0.0,11.1,52206,2.0
2022-01-01 05:45:00,120.0425,3.9225,9.5675,9.64,123.965,2022-01-01 05:45:00,0,0.0,0.0,11.1,52049,2.0
2022-01-01 06:00:00,126.73,4.18,9.64,9.887500000000001,130.91,2022-01-01 06:00:00,0,0.0,0.0,11.0,74663,1.6
2022-01-01 06:15:00,123.9025,5.275,9.887500000000001,10.135000000000002,129.1775,2022-01-01 06:15:00,0,0.0,0.0,11.0,65379,1.6
2022-01-01 06:30:00,121.075,6.37,10.135000000000002,10.3825,127.44500000000001,2022-01-01 06:30:00,0,0.0,0.0,11.0,64428,1.6
2022-01-01 06:45:00,118.2475,7.465,10.3825,10.63,125.7125,2022-01-01 06:45:00,0,0.0,0.0,11.0,65089,1.6
2022-01-01 07:00:00,115.42,8.56,10.63,11.6225,123.98,2022-01-01 07:00:00,0,0.0,0.0,10.9,86423,2.4
2022-01-01 07:15:00,112.7025,12.05,11.6225,12.615,124.7525,2022-01-01 07:15:00,0,0.0,0.0,10.9,87824,2.4
2022-01-01 07:30:00,109.985,15.54,12.615,13.6075,125.525,2022-01-01 07:30:00,0,0.0,0.0,10.9,90621,2.4
2022-01-01 07:45:00,107.2675,19.03,13.6075,14.6,126.2975,2022-01-01 07:45:00,0,0.0,0.0,10.9,93054,2.4
2022-01-01 08:00:00,104.55,22.52,14.6,17.215,127.07,2022-01-01 08:00:00,0,1.2,1.2,10.9,96405,2.0
2022-01-01 08:15:00,103.7625,27.8825,17.215,19.83,131.645,2022-01-01 08:15:00,0,1.2,1.2,10.9,96949,2.0
2022-01-01 08:30:00,102.975,33.245,19.83,22.445,136.22,2022-01-01 08:30:00,0,1.2,1.2,10.9,98828,2.0
2022-01-01 08:45:00,102.1875,38.6075,22.445,25.06,140.79500000000002,2022-01-01 08:45:00,0,1.2,1.2,10.9,99002,2.0
2022-01-01 09:00:00,101.4,43.97,25.06,28.1125,145.37,2022-01-01 09:00:00,0,9.9,9.9,11.0,93478,3.8
2022-01-01 09:15:00,99.9975,44.8075,28.1125,31.165,144.805,2022-01-01 09:15:00,0,10.0,10.0,11.0,93542,3.8
2022-01-01 09:30:00,98.595,45.644999999999996,31.165,34.2175,144.24,2022-01-01 09:30:00,0,10.0,10.0,11.0,93054,3.8
2022-01-01 09:45:00,97.19250000000001,46.4825,34.2175,37.27,143.675,2022-01-01 09:45:00,0,10.0,10.0,11.0,92557,3.8
2022-01-01 10:00:00,95.79,47.32,37.27,38.25,143.11,2022-01-01 10:00:00,0,19.5,19.5,11.0,88996,3.1
2022-01-01 10:15:00,94.22,47.105000000000004,38.25,39.230000000000004,141.325,2022-01-01 10:15:00,0,19.5,19.5,11.0,89286,3.1
2022-01-01 10:30:00,92.65,46.89,39.230000000000004,40.21,139.54000000000002,2022-01-01 10:30:00,0,19.5,19.5,11.0,88722,3.1
2022-01-01 10:45:00,91.08000000000001,46.675,40.21,41.19,137.755,2022-01-01 10:45:00,0,19.5,19.5,11.0,88291,3.1
2022-01-01 11:00:00,89.51,46.46,41.19,41.7375,135.97,2022-01-01 11:00:00,0,27.2,27.2,11.1,69107,2.9
2022-01-01 11:15:00,88.64750000000001,45.08,41.7375,42.285,133.72750000000002,2022-01-01 11:15:00,0,27.3,27.3,11.1,62649,2.9
2022-01-01 11:30:00,87.785,43.7,42.285,42.8325,131.485,2022-01-01 11:30:00,0,27.3,27.3,11.1,62649,2.9
2022-01-01 11:45:00,86.9225,42.32,42.8325,43.38,129.2425,2022-01-01 11:45:00,0,27.3,27.3,11.1,62649,2.9
2022-01-01 12:00:00,86.06,40.94,43.38,43.055,127.0,2022-01-01 12:00:00,0,32.2,32.2,11.1,69200,3.3
2022-01-01 12:15:00,85.4175,38.705,43.055,42.730000000000004,124.1225,2022-01-01 12:15:00,0,32.2,32.2,11.1,69200,3.3
2022-01-01 12:30:00,84.775,36.47,42.730000000000004,42.405,121.245,2022-01-01 12:30:00,0,32.2,32.2,11.1,69200,3.3
2022-01-01 12:45:00,84.1325,34.235,42.405,42.08,118.36749999999999,2022-01-01 12:45:00,0,32.2,32.2,11.1,69200,3.3
2022-01-01 13:00:00,83.49,32.0,42.08,41.64,115.49,2022-01-01 13:00:00,0,28.2,28.2,11.1,68552,3.8
2022-01-01 13:15:00,85.17999999999999,31.705,41.64,41.2,116.88499999999999,2022-01-01 13:15:00,0,28.2,28.2,11.1,68552,3.8
2022-01-01 13:30:00,86.87,31.41,41.2,40.76,118.28,2022-01-01 13:30:00,0,28.2,28.2,11.1,68552,3.8
2022-01-01 13:45:00,88.56,31.115000000000002,40.76,40.32,119.67500000000001,2022-01-01 13:45:00,0,28.2,28.2,11.1,68552,3.8
2022-01-01 14:00:00,90.25,30.82,40.32,38.485,121.07,2022-01-01 14:00:00,0,20.3,20.3,11.1,61074,3.1
2022-01-01 14:15:00,90.7225,29.7625,38.485,36.65,120.485,2022-01-01 14:15:00,0,20.3,20.3,11.1,61074,3.1
2022-01-01 14:30:00,91.195,28.705,36.65,34.815,119.89999999999999,2022-01-01 14:30:00,0,20.3,20.3,11.1,73670,3.1
2022-01-01 14:45:00,91.6675,27.6475,34.815,32.98,119.315,2022-01-01 14:45:00,0,20.3,20.3,11.1,78334,3.1
2022-01-01 15:00:00,92.14,26.59,32.98,31.349999999999998,118.73,2022-01-01 15:00:00,0,10.2,10.2,11.0,73006,4.5
2022-01-01 15:15:00,91.2575,25.9225,31.349999999999998,29.72,117.17999999999999,2022-01-01 15:15:00,0,10.1,10.1,11.0,73281,4.5
2022-01-01 15:30:00,90.375,25.255000000000003,29.72,28.09,115.63,2022-01-01 15:30:00,0,10.1,10.1,11.0,73395,4.5
2022-01-01 15:45:00,89.4925,24.587500000000002,28.09,26.46,114.08000000000001,2022-01-01 15:45:00,0,10.1,10.1,11.0,73822,4.5
2022-01-01 16:00:00,88.61,23.92,26.46,25.7525,112.53,2022-01-01 16:00:00,0,1.2,1.2,10.9,74846,3.3
2022-01-01 16:15:00,88.4675,24.205000000000002,25.7525,25.045,112.6725,2022-01-01 16:15:00,0,1.1,1.1,10.9,75472,3.3
2022-01-01 16:30:00,88.325,24.490000000000002,25.045,24.3375,112.815,2022-01-01 16:30:00,0,1.1,1.1,10.9,76151,3.3
2022-01-01 16:45:00,88.1825,24.775,24.3375,23.63,112.95750000000001,2022-01-01 16:45:00,0,1.1,1.1,10.9,76740,3.3
2022-01-01 17:00:00,88.04,25.06,23.63,23.9,113.10000000000001,2022-01-01 17:00:00,0,0.01,0.01,10.7,86785,3.8
2022-01-01 17:15:00,89.49000000000001,25.7825,23.9,24.17,115.27250000000001,2022-01-01 17:15:00,0,0.0,0.0,10.7,84746,3.8
2022-01-01 17:30:00,90.94,26.505,24.17,24.44,117.445,2022-01-01 17:30:00,0,0.0,0.0,10.7,85411,3.8
2022-01-01 17:45:00,92.39,27.2275,24.44,24.71,119.6175,2022-01-01 17:45:00,0,0.0,0.0,10.7,86555,3.8
2022-01-01 18:00:00,93.84,27.95,24.71,25.535,121.79,2022-01-01 18:00:00,0,0.0,0.0,10.4,107635,3.1
2022-01-01 18:15:00,95.2525,28.494999999999997,25.535,26.36,123.7475,2022-01-01 18:15:00,0,0.0,0.0,10.4,108291,3.1
2022-01-01 18:30:00,96.66499999999999,29.04,26.36,27.185000000000002,125.70499999999998,2022-01-01 18:30:00,0,0.0,0.0,10.4,110873,3.1
2022-01-01 18:45:00,98.0775,29.585,27.185000000000002,28.01,127.6625,2022-01-01 18:45:00,0,0.0,0.0,10.4,113247,3.1
2022-01-01 19:00:00,99.49,30.13,28.01,29.3325,129.62,2022-01-01 19:00:00,0,0.0,0.0,10.4,124895,3.1
2022-01-01 19:15:00,100.16499999999999,29.88,29.3325,30.655,130.045,2022-01-01 19:15:00,0,0.0,0.0,10.4,124573,3.1
2022-01-01 19:30:00,100.84,29.63,30.655,31.9775,130.47,2022-01-01 19:30:00,0,0.0,0.0,10.4,126791,3.1
2022-01-01 19:45:00,101.515,29.38,31.9775,33.3,130.895,2022-01-01 19:45:00,0,0.0,0.0,10.4,127339,3.1
2022-01-01 20:00:00,102.19,29.13,33.3,33.1325,131.32,2022-01-01 20:00:00,0,0.0,0.0,10.2,117267,3.1
2022-01-01 20:15:00,102.4725,28.482499999999998,33.1325,32.965,130.95499999999998,2022-01-01 20:15:00,0,0.0,0.0,10.2,117253,3.1
2022-01-01 20:30:00,102.755,27.835,32.965,32.7975,130.59,2022-01-01 20:30:00,0,0.0,0.0,10.2,116831,3.1
2022-01-01 20:45:00,103.0375,27.1875,32.7975,32.63,130.225,2022-01-01 20:45:00,0,0.0,0.0,10.2,116382,3.1
2022-01-01 21:00:00,103.32,26.54,32.63,31.622500000000002,129.85999999999999,2022-01-01 21:00:00,0,0.0,0.0,10.1,101868,2.3
2022-01-01 21:15:00,91.98249999999999,25.0,31.622500000000002,30.615000000000002,116.98249999999999,2022-01-01 21:15:00,0,0.0,0.0,10.1,101885,2.3
2022-01-01 21:30:00,80.645,23.46,30.615000000000002,29.6075,104.10499999999999,2022-01-01 21:30:00,0,0.0,0.0,10.1,101410,2.3
2022-01-01 21:45:00,69.3075,21.919999999999998,29.6075,28.6,91.2275,2022-01-01 21:45:00,0,0.0,0.0,10.1,98041,2.3
2022-01-01 22:00:00,57.97,20.38,28.6,26.380000000000003,78.35,2022-01-01 22:00:00,0,0.0,0.0,10.0,78692,1.7
2022-01-01 22:15:00,54.4775,18.537499999999998,26.380000000000003,24.16,73.015,2022-01-01 22:15:00,0,0.0,0.0,10.0,78746,1.7
2022-01-01 22:30:00,50.985,16.695,24.16,21.939999999999998,67.68,2022-01-01 22:30:00,0,0.0,0.0,10.0,78856,1.7
2022-01-01 22:45:00,47.4925,14.8525,21.939999999999998,19.72,62.345,2022-01-01 22:45:00,0,0.0,0.0,10.0,79006,1.7
2022-01-01 23:00:00,44.0,13.01,19.72,17.4775,57.01,2022-01-01 23:00:00,0,0.0,0.0,9.9,63075,1.5
2022-01-01 23:15:00,41.715,12.0,17.4775,15.235,53.715,2022-01-01 23:15:00,0,0.0,0.0,9.9,63139,1.5
2022-01-01 23:30:00,39.43,10.99,15.235,12.9925,50.42,2022-01-01 23:30:00,0,0.0,0.0,9.9,63343,1.5
2022-01-01 23:45:00,37.144999999999996,9.98,12.9925,10.75,47.125,2022-01-01 23:45:00,0,0.0,0.0,9.9,63730,1.5
2022-01-02 00:00:00,34.86,8.97,10.75,10.575,43.83,2022-01-02 00:00:00,0,0.0,0.0,9.5,53919,1.7
2022-01-02 00:15:00,32.4825,7.930000000000001,10.575,10.4,40.4125,2022-01-02 00:15:00,0,0.0,0.0,9.5,54179,1.7
2022-01-02 00:30:00,30.105,6.890000000000001,10.4,10.225000000000001,36.995000000000005,2022-01-02 00:30:00,0,0.0,0.0,9.5,54708,1.7
2022-01-02 00:45:00,27.7275,5.85,10.225000000000001,10.05,33.5775,2022-01-02 00:45:00,0,0.0,0.0,9.5,55186,1.7
2022-01-02 01:00:00,25.35,4.81,10.05,9.82,30.16,2022-01-02 01:00:00,0,0.0,0.0,8.9,47992,3.1
2022-01-02 01:15:00,26.865000000000002,3.9499999999999997,9.82,9.59,30.815,2022-01-02 01:15:00,0,0.0,0.0,8.9,48160,3.1
2022-01-02 01:30:00,28.380000000000003,3.09,9.59,9.360000000000001,31.470000000000002,2022-01-02 01:30:00,0,0.0,0.0,8.9,48629,3.1
2022-01-02 01:45:00,29.895,2.23,9.360000000000001,9.13,32.125,2022-01-02 01:45:00,0,0.0,0.0,8.9,48997,3.1
2022-01-02 02:00:00,31.41,1.37,9.13,9.315000000000001,32.78,2022-01-02 02:00:00,0,0.0,0.0,8.7,43616,4.2
2022-01-02 02:15:00,34.19,1.4000000000000001,9.315000000000001,9.5,35.589999999999996,2022-01-02 02:15:00,0,0.0,0.0,8.7,43769,4.2
2022-01-02 02:30:00,36.97,1.4300000000000002,9.5,9.684999999999999,38.4,2022-01-02 02:30:00,0,0.0,0.0,8.7,44144,4.2
2022-01-02 02:45:00,39.75,1.46,9.684999999999999,9.87,41.21,2022-01-02 02:45:00,0,0.0,0.0,8.7,44494,4.2
2022-01-02 03:00:00,42.53,1.49,9.87,9.987499999999999,44.02,2022-01-02 03:00:00,0,0.0,0.0,8.5,43584,3.8
2022-01-02 03:15:00,45.6925,2.355,9.987499999999999,10.105,48.0475,2022-01-02 03:15:00,0,0.0,0.0,8.4,43936,3.8
2022-01-02 03:30:00,48.855000000000004,3.2199999999999998,10.105,10.2225,52.075,2022-01-02 03:30:00,0,0.0,0.0,8.4,44056,3.8
2022-01-02 03:45:00,52.0175,4.085,10.2225,10.34,56.1025,2022-01-02 03:45:00,0,0.0,0.0,8.4,44290,3.8
2022-01-02 04:00:00,55.18,4.95,10.34,10.735,60.13,2022-01-02 04:00:00,0,0.0,0.0,8.2,44200,4.5
2022-01-02 04:15:00,59.435,6.965,10.735,11.129999999999999,66.4,2022-01-02 04:15:00,0,0.0,0.0,8.2,44299,4.5
2022-01-02 04:30:00,63.69,8.98,11.129999999999999,11.525,72.67,2022-01-02 04:30:00,0,0.0,0.0,8.2,44532,4.5
2022-01-02 04:45:00,67.94500000000001,10.995,11.525,11.92,78.94000000000001,2022-01-02 04:45:00,0,0.0,0.0,8.2,44778,4.5
2022-01-02 05:00:00,72.2,13.01,11.92,14.1775,85.21000000000001,2022-01-02 05:00:00,0,0.0,0.0,8.0,46069,3.8
2022-01-02 05:15:00,80.98,19.817500000000003,14.1775,16.435,100.79750000000001,2022-01-02 05:15:00,0,0.0,0.0,8.0,46245,3.8
2022-01-02 05:30:00,89.75999999999999,26.625,16.435,18.6925,116.38499999999999,2022-01-02 05:30:00,0,0.0,0.0,8.0,46506,3.8
2022-01-02 05:45:00,98.53999999999999,33.432500000000005,18.6925,20.95,131.9725,2022-01-02 05:45:00,0,0.0,0.0,8.0,46753,3.8
2022-01-02 06:00:00,107.32,40.24,20.95,22.9175,147.56,2022-01-02 06:00:00,0,0.0,0.0,7.9,54319,4.2
2022-01-02 06:15:00,105.30499999999999,39.995000000000005,22.9175,24.884999999999998,145.3,2022-01-02 06:15:00,0,0.0,0.0,7.9,54536,4.2
2022-01-02 06:30:00,103.28999999999999,39.75,24.884999999999998,26.8525,143.04,2022-01-02 06:30:00,0,0.0,0.0,7.9,54745,4.2
2022-01-02 06:45:00,101.275,39.504999999999995,26.8525,28.82,140.78,2022-01-02 06:45:00,0,0.0,0.0,7.9,54965,4.2
2022-01-02 07:00:00,99.26,39.26,28.82,29.34,138.52,2022-01-02 07:00:00,0,0.0,0.0,7.7,70823,2.5
2022-01-02 07:15:00,96.58500000000001,38.06,29.34,29.86,134.645,2022-01-02 07:15:00,0,0.0,0.0,7.7,71054,2.5
2022-01-02 07:30:00,93.91,36.86,29.86,30.38,130.76999999999998,2022-01-02 07:30:00,0,0.0,0.0,7.7,71066,2.5
2022-01-02 07:45:00,91.235,35.66,30.38,30.9,126.895,2022-01-02 07:45:00,0,0.0,0.0,7.7,71184,2.5
2022-01-02 08:00:00,88.56,34.46,30.9,30.787499999999998,123.02000000000001,2022-01-02 08:00:00,0,1.4,1.4,7.7,91327,2.9
2022-01-02 08:15:00,86.71000000000001,32.925,30.787499999999998,30.674999999999997,119.635,2022-01-02 08:15:00,0,1.4,1.4,7.7,91330,2.9
2022-01-02 08:30:00,84.86,31.39,30.674999999999997,30.5625,116.25,2022-01-02 08:30:00,0,1.4,1.4,7.7,91330,2.9
2022-01-02 08:45:00,83.00999999999999,29.855,30.5625,30.45,112.865,2022-01-02 08:45:00,0,1.4,1.4,7.7,91316,2.9
2022-01-02 09:00:00,81.16,28.32,30.45,30.0425,109.47999999999999,2022-01-02 09:00:00,0,34.1,34.1,8.2,102972,2.7
2022-01-02 09:15:00,79.7325,27.247500000000002,30.0425,29.634999999999998,106.98,2022-01-02 09:15:00,0,34.3,34.3,8.2,102954,2.7
2022-01-02 09:30:00,78.305,26.175,29.634999999999998,29.2275,104.48,2022-01-02 09:30:00,0,34.3,34.3,8.2,102869,2.7
2022-01-02 09:45:00,76.8775,25.1025,29.2275,28.82,101.97999999999999,2022-01-02 09:45:00,0,34.3,34.3,8.2,102814,2.7
2022-01-02 10:00:00,75.45,24.03,28.82,28.8825,99.48,2022-01-02 10:00:00,0,66.0,66.0,8.7,104319,2.9
2022-01-02 10:15:00,74.08250000000001,23.462500000000002,28.8825,28.945,97.54500000000002,2022-01-02 10:15:00,0,66.1,66.1,8.7,94512,2.9
2022-01-02 10:30:00,72.715,22.895000000000003,28.945,29.0075,95.61000000000001,2022-01-02 10:30:00,0,66.1,66.1,8.7,95182,2.9
2022-01-02 10:45:00,71.3475,22.3275,29.0075,29.07,93.675,2022-01-02 10:45:00,0,66.1,66.1,8.7,96151,2.9
2022-01-02 11:00:00,69.98,21.76,29.07,29.8675,91.74000000000001,2022-01-02 11:00:00,0,95.7,95.7,9.1,101117,2.3
2022-01-02 11:15:00,68.50750000000001,21.6475,29.8675,30.665,90.155,2022-01-02 11:15:00,0,95.8,95.8,9.1,101800,2.3
2022-01-02 11:30:00,67.035,21.535,30.665,31.4625,88.57,2022-01-02 11:30:00,0,95.8,95.8,9.1,104239,2.3
2022-01-02 11:45:00,65.5625,21.4225,31.4625,32.26,86.985,2022-01-02 11:45:00,0,95.8,95.8,9.1,106503,2.3
2022-01-02 12:00:00,64.09,21.31,32.26,32.5625,85.4,2022-01-02 12:00:00,0,90.7,90.7,9.4,113350,3.3
2022-01-02 12:15:00,65.475,21.2275,32.5625,32.864999999999995,86.70249999999999,2022-01-02 12:15:00,0,90.7,90.7,9.4,113073,3.3
2022-01-02 12:30:00,66.86,21.145,32.864999999999995,33.1675,88.005,2022-01-02 12:30:00,0,90.7,90.7,9.4,115527,3.3
2022-01-02 12:45:00,68.245,21.0625,33.1675,33.47,89.3075,2022-01-02 12:45:00,0,90.7,90.7,9.4,116461,3.3
2022-01-02 13:00:00,69.63,20.98,33.47,31.8425,90.61,2022-01-02 13:00:00,0,65.8,65.8,9.4,116020,3.5
2022-01-02 13:15:00,68.13,20.2875,31.8425,30.215,88.41749999999999,2022-01-02 13:15:00,0,65.7,65.7,9.4,115846,3.5
2022-01-02 13:30:00,66.63,19.595,30.215,28.5875,86.225,2022-01-02 13:30:00,0,65.7,65.7,9.4,115930,3.5
2022-01-02 13:45:00,65.13,18.9025,28.5875,26.96,84.0325,2022-01-02 13:45:00,0,65.7,65.7,9.4,115502,3.5
2022-01-02 14:00:00,63.63,18.21,26.96,26.695,81.84,2022-01-02 14:00:00,0,45.2,45.2,9.3,109071,2.5
2022-01-02 14:15:00,64.7775,18.285,26.695,26.43,83.0625,2022-01-02 14:15:00,0,45.0,45.0,9.3,109374,2.5
2022-01-02 14:30:00,65.925,18.36,26.43,26.165,84.285,2022-01-02 14:30:00,0,45.0,45.0,9.3,108850,2.5
2022-01-02 14:45:00,67.0725,18.435000000000002,26.165,25.9,85.50750000000001,2022-01-02 14:45:00,0,45.0,45.0,9.3,108307,2.5
2022-01-02 15:00:00,68.22,18.51,25.9,25.57,86.73,2022-01-02 15:00:00,0,22.6,22.6,9.0,103319,3.3
2022-01-02 15:15:00,69.39750000000001,18.8575,25.57,25.24,88.25500000000001,2022-01-02 15:15:00,0,22.5,22.5,9.0,103767,3.3
2022-01-02 15:30:00,70.575,19.205,25.24,24.909999999999997,89.78,2022-01-02 15:30:00,0,22.5,22.5,9.0,103171,3.3
2022-01-02 15:45:00,71.7525,19.5525,24.909999999999997,24.58,91.30499999999999,2022-01-02 15:45:00,0,22.5,22.5,9.0,102677,3.3
2022-01-02 16:00:00,72.93,19.9,24.58,24.845,92.83000000000001,2022-01-02 16:00:00,0,1.4,1.4,8.7,103095,2.7
2022-01-02 16:15:00,74.385,21.3375,24.845,25.11,95.7225,2022-01-02 16:15:00,0,1.4,1.4,8.7,101363,2.7
2022-01-02 16:30:00,75.84,22.775,25.11,25.375,98.61500000000001,2022-01-02 16:30:00,0,1.4,1.4,8.7,93455,2.7
2022-01-02 16:45:00,77.295,24.2125,25.375,25.64,101.5075,2022-01-02 16:45:00,0,1.4,1.4,8.7,93512,2.7
2022-01-02 17:00:00,78.75,25.65,25.64,27.68,104.4,2022-01-02 17:00:00,0,0.01,0.01,8.4,112514,3.1
2022-01-02 17:15:00,81.475,26.82,27.68,29.72,108.29499999999999,2022-01-02 17:15:00,0,0.0,0.0,8.4,112623,3.1
2022-01-02 17:30:00,84.2,27.99,29.72,31.759999999999998,112.19,2022-01-02 17:30:00,0,0.0,0.0,8.4,112737,3.1
2022-01-02 17:45:00,86.92500000000001,29.159999999999997,31.759999999999998,33.8,116.08500000000001,2022-01-02 17:45:00,0,0.0,0.0,8.4,112796,3.1
2022-01-02 18:00:00,89.65,30.33,33.8,34.677499999999995,119.98,2022-01-02 18:00:00,0,0.0,0.0,8.0,128212,2.0
2022-01-02 18:15:00,89.89500000000001,32.2325,34.677499999999995,35.555,122.12750000000001,2022-01-02 18:15:00,0,0.0,0.0,8.0,128327,2.0
2022-01-02 18:30:00,90.14,34.135,35.555,36.432500000000005,124.275,2022-01-02 18:30:00,0,0.0,0.0,8.0,128422,2.0
2022-01-02 18:45:00,90.38499999999999,36.037499999999994,36.432500000000005,37.31,126.42249999999999,2022-01-02 18:45:00,0,0.0,0.0,8.0,128502,2.0
2022-01-02 19:00:00,90.63,37.94,37.31,37.325,128.57,2022-01-02 19:00:00,0,0.0,0.0,7.7,129078,1.6
2022-01-02 19:15:00,91.4075,38.302499999999995,37.325,37.34,129.70999999999998,2022-01-02 19:15:00,0,0.0,0.0,7.7,129201,1.6
2022-01-02 19:30:00,92.185,38.665,37.34,37.355,130.85,2022-01-02 19:30:00,0,0.0,0.0,7.7,129260,1.6
2022-01-02 19:45:00,92.96249999999999,39.0275,37.355,37.37,131.99,2022-01-02 19:45:00,0,0.0,0.0,7.7,129325,1.6
2022-01-02 20:00:00,93.74,39.39,37.37,37.162499999999994,133.13,2022-01-02 20:00:00,0,0.0,0.0,7.3,109298,1.2
2022-01-02 20:15:00,93.54499999999999,39.5325,37.162499999999994,36.955,133.0775,2022-01-02 20:15:00,0,0.0,0.0,7.3,109408,1.2
2022-01-02 20:30:00,93.35,39.675,36.955,36.7475,133.02499999999998,2022-01-02 20:30:00,0,0.0,0.0,7.3,109408,1.2
2022-01-02 20:45:00,93.155,39.8175,36.7475,36.54,132.9725,2022-01-02 20:45:00,0,0.0,0.0,7.3,109449,1.2
2022-01-02 21:00:00,92.96,39.96,36.54,35.055,132.92,2022-01-02 21:00:00,0,0.0,0.0,7.0,89586,0.9
2022-01-02 21:15:00,83.4425,35.345,35.055,33.57,118.7875,2022-01-02 21:15:00,0,0.0,0.0,7.0,89710,0.9
2022-01-02 21:30:00,73.925,30.73,33.57,32.085,104.655,2022-01-02 21:30:00,0,0.0,0.0,7.0,89618,0.9
2022-01-02 21:45:00,64.4075,26.115000000000002,32.085,30.6,90.52250000000001,2022-01-02 21:45:00,0,0.0,0.0,7.0,89612,0.9
2022-01-02 22:00:00,54.89,21.5,30.6,28.7725,76.39,2022-01-02 22:00:00,0,0.0,0.0,6.6,83665,0.7
2022-01-02 22:15:00,52.207499999999996,19.495,28.7725,26.945,71.7025,2022-01-02 22:15:00,0,0.0,0.0,6.6,83865,0.7
2022-01-02 22:30:00,49.525,17.490000000000002,26.945,25.1175,67.015,2022-01-02 22:30:00,0,0.0,0.0,6.6,83627,0.7
2022-01-02 22:45:00,46.8425,15.485,25.1175,23.29,62.3275,2022-01-02 22:45:00,0,0.0,0.0,6.6,83567,0.7
2022-01-02 23:00:00,44.16,13.48,23.29,20.2625,57.64,2022-01-02 23:00:00,0,0.0,0.0,6.3,73850,0.4
2022-01-02 23:15:00,42.9825,12.4425,20.2625,17.235,55.425000000000004,2022-01-02 23:15:00,0,0.0,0.0,6.3,73658,0.4
2022-01-02 23:30:00,41.805,11.405000000000001,17.235,14.2075,53.21,2022-01-02 23:30:00,0,0.0,0.0,6.3,73682,0.4
2022-01-02 23:45:00,40.6275,10.3675,14.2075,11.18,50.995,2022-01-02 23:45:00,0,0.0,0.0,6.3,73681,0.4
2022-01-03 00:00:00,39.45,9.33,11.18,10.7525,48.78,2022-01-03 00:00:00,0,0.0,0.0,6.0,60080,0.3
