HEATLOAD
Time,Space heating (kW),Domestic hot water (kW),Heat Demand [kW],DNI,diffuse_radiation,global_radiation,T_amb,Electricity Demand [W],wind_speed
2022-01-01 08:45:00,50.0175,25.737499999999997,75.755,0,1.2,1.2,10.9,99002,2.0
2022-01-01 09:00:00,49.63,29.31,78.94,0,9.9,9.9,11.0,93478,3.8
2022-01-01 09:15:00,48.945,29.869999999999997,78.815,0,10.0,10.0,11.0,93542,3.8
2022-01-01 09:30:00,48.260000000000005,30.43,78.69,0,10.0,10.0,11.0,93054,3.8
2022-01-01 09:45:00,47.575,30.990000000000002,78.565,0,10.0,10.0,11.0,92557,3.8
2022-01-01 10:00:00,46.89,31.55,78.44,0,19.5,19.5,11.0,88996,3.1
2022-01-01 10:15:00,46.120000000000005,31.405,77.525,0,19.5,19.5,11.0,89286,3.1
2022-01-01 10:30:00,45.35,31.259999999999998,76.61,0,19.5,19.5,11.0,88722,3.1
2022-01-01 10:45:00,44.58,31.115,75.695,0,19.5,19.5,11.0,88291,3.1
2022-01-01 11:00:00,43.81,30.97,74.78,0,27.2,27.2,11.1,69107,2.9
2022-01-01 11:15:00,43.39,30.049999999999997,73.44,0,27.3,27.3,11.1,62649,2.9
2022-01-01 11:30:00,42.97,29.13,72.1,0,27.3,27.3,11.1,62649,2.9
2022-01-01 11:45:00,42.550000000000004,28.21,70.76,0,27.3,27.3,11.1,62649,2.9
2022-01-01 12:00:00,42.13,27.29,69.42,0,32.2,32.2,11.1,69200,3.3
2022-01-01 12:15:00,41.815,25.799999999999997,67.615,0,32.2,32.2,11.1,69200,3.3
2022-01-01 12:30:00,41.5,24.31,65.81,0,32.2,32.2,11.1,69200,3.3
2022-01-01 12:45:00,41.185,22.82,64.005,0,32.2,32.2,11.1,69200,3.3
2022-01-01 13:00:00,40.87,21.33,62.199999999999996,0,28.2,28.2,11.1,68552,3.8
2022-01-01 13:15:00,41.6975,21.134999999999998,62.832499999999996,0,28.2,28.2,11.1,68552,3.8
2022-01-01 13:30:00,42.525,20.939999999999998,63.464999999999996,0,28.2,28.2,11.1,68552,3.8
2022-01-01 13:45:00,43.3525,20.745,64.0975,0,28.2,28.2,11.1,68552,3.8
2022-01-01 14:00:00,44.18,20.55,64.73,0,20.3,20.3,11.1,61074,3.1
2022-01-01 14:15:00,44.41,19.845,64.255,0,20.3,20.3,11.1,61074,3.1
2022-01-01 14:30:00,44.64,19.14,63.78,0,20.3,20.3,11.1,73670,3.1
2022-01-01 14:45:00,44.870000000000005,18.435000000000002,63.30500000000001,0,20.3,20.3,11.1,78334,3.1
2022-01-01 15:00:00,45.1,17.73,62.83,0,10.2,10.2,11.0,73006,4.5
2022-01-01 15:15:00,44.67,17.285,61.955,0,10.1,10.1,11.0,73281,4.5
2022-01-01 15:30:00,44.24,16.84,61.08,0,10.1,10.1,11.0,73395,4.5
2022-01-01 15:45:00,43.81,16.395,60.205,0,10.1,10.1,11.0,73822,4.5
2022-01-01 16:00:00,43.38,15.95,59.33,0,1.2,1.2,10.9,74846,3.3
2022-01-01 16:15:00,43.31,16.14,59.45,0,1.1,1.1,10.9,75472,3.3
2022-01-01 16:30:00,43.24,16.33,59.57,0,1.1,1.1,10.9,76151,3.3
2022-01-01 16:45:00,43.17,16.52,59.69,0,1.1,1.1,10.9,76740,3.3
2022-01-01 17:00:00,43.1,16.71,59.81,0,0.01,0.01,10.7,86785,3.8
2022-01-01 17:15:00,43.807500000000005,17.19,60.9975,0,0.0,0.0,10.7,84746,3.8
2022-01-01 17:30:00,44.515,17.67,62.185,0,0.0,0.0,10.7,85411,3.8
2022-01-01 17:45:00,45.2225,18.15,63.372499999999995,0,0.0,0.0,10.7,86555,3.8
2022-01-01 18:00:00,45.93,18.63,64.56,0,0.0,0.0,10.4,107635,3.1
2022-01-01 18:15:00,46.6225,18.994999999999997,65.6175,0,0.0,0.0,10.4,108291,3.1
2022-01-01 18:30:00,47.315,19.36,66.675,0,0.0,0.0,10.4,110873,3.1
2022-01-01 18:45:00,48.0075,19.725,67.7325,0,0.0,0.0,10.4,113247,3.1
2022-01-01 19:00:00,48.7,20.09,68.79,0,0.0,0.0,10.4,124895,3.1
2022-01-01 19:15:00,49.03,19.9225,68.9525,0,0.0,0.0,10.4,124573,3.1
2022-01-01 19:30:00,49.36,19.755000000000003,69.11500000000001,0,0.0,0.0,10.4,126791,3.1
2022-01-01 19:45:00,49.690000000000005,19.587500000000002,69.2775,0,0.0,0.0,10.4,127339,3.1
2022-01-01 20:00:00,50.02,19.42,69.44,0,0.0,0.0,10.2,117267,3.1
2022-01-01 20:15:00,50.160000000000004,18.9875,69.14750000000001,0,0.0,0.0,10.2,117253,3.1
2022-01-01 20:30:00,50.3,18.555,68.85499999999999,0,0.0,0.0,10.2,116831,3.1
2022-01-01 20:45:00,50.44,18.122500000000002,68.5625,0,0.0,0.0,10.2,116382,3.1
2022-01-01 21:00:00,50.58,17.69,68.27,0,0.0,0.0,10.1,101868,2.3
2022-01-01 21:15:00,45.03,16.6625,61.6925,0,0.0,0.0,10.1,101885,2.3
2022-01-01 21:30:00,39.48,15.635000000000002,55.114999999999995,0,0.0,0.0,10.1,101410,2.3
2022-01-01 21:45:00,33.93,14.6075,48.5375,0,0.0,0.0,10.1,98041,2.3
2022-01-01 22:00:00,28.38,13.58,41.96,0,0.0,0.0,10.0,78692,1.7
2022-01-01 22:15:00,26.669999999999998,12.3525,39.022499999999994,0,0.0,0.0,10.0,78746,1.7
2022-01-01 22:30:00,24.96,11.125,36.085,0,0.0,0.0,10.0,78856,1.7
2022-01-01 22:45:00,23.25,9.8975,33.1475,0,0.0,0.0,10.0,79006,1.7
2022-01-01 23:00:00,21.54,8.67,30.21,0,0.0,0.0,9.9,63075,1.5
2022-01-01 23:15:00,20.4225,7.9975000000000005,28.42,0,0.0,0.0,9.9,63139,1.5
2022-01-01 23:30:00,19.305,7.325,26.63,0,0.0,0.0,9.9,63343,1.5
2022-01-01 23:45:00,18.1875,6.6525,24.84,0,0.0,0.0,9.9,63730,1.5
2022-01-02 00:00:00,17.07,5.98,23.05,0,0.0,0.0,9.5,53919,1.7
2022-01-02 00:15:00,15.905000000000001,5.2875000000000005,21.192500000000003,0,0.0,0.0,9.5,54179,1.7
2022-01-02 00:30:00,14.74,4.595000000000001,19.335,0,0.0,0.0,9.5,54708,1.7
2022-01-02 00:45:00,13.575,3.9025,17.4775,0,0.0,0.0,9.5,55186,1.7
2022-01-02 01:00:00,12.41,3.21,15.620000000000001,0,0.0,0.0,8.9,47992,3.1
2022-01-02 01:15:00,13.15,2.6375,15.787500000000001,0,0.0,0.0,8.9,48160,3.1
2022-01-02 01:30:00,13.89,2.065,15.955,0,0.0,0.0,8.9,48629,3.1
2022-01-02 01:45:00,14.629999999999999,1.4925,16.1225,0,0.0,0.0,8.9,48997,3.1
2022-01-02 02:00:00,15.37,0.92,16.29,0,0.0,0.0,8.7,43616,4.2
2022-01-02 02:15:00,16.732499999999998,0.9375,17.669999999999998,0,0.0,0.0,8.7,43769,4.2
2022-01-02 02:30:00,18.095,0.9550000000000001,19.049999999999997,0,0.0,0.0,8.7,44144,4.2
2022-01-02 02:45:00,19.4575,0.9725,20.43,0,0.0,0.0,8.7,44494,4.2
2022-01-02 03:00:00,20.82,0.99,21.81,0,0.0,0.0,8.5,43584,3.8
2022-01-02 03:15:00,22.3675,1.5675,23.935,0,0.0,0.0,8.4,43936,3.8
2022-01-02 03:30:00,23.915,2.1449999999999996,26.06,0,0.0,0.0,8.4,44056,3.8
2022-01-02 03:45:00,25.462500000000002,2.7224999999999997,28.185000000000002,0,0.0,0.0,8.4,44290,3.8
2022-01-02 04:00:00,27.01,3.3,30.310000000000002,0,0.0,0.0,8.2,44200,4.5
2022-01-02 04:15:00,29.0925,4.6425,33.735,0,0.0,0.0,8.2,44299,4.5
2022-01-02 04:30:00,31.175000000000004,5.984999999999999,37.160000000000004,0,0.0,0.0,8.2,44532,4.5
2022-01-02 04:45:00,33.2575,7.3275,40.585,0,0.0,0.0,8.2,44778,4.5
2022-01-02 05:00:00,35.34,8.67,44.010000000000005,0,0.0,0.0,8.0,46069,3.8
2022-01-02 05:15:00,39.64,13.209999999999999,52.85,0,0.0,0.0,8.0,46245,3.8
2022-01-02 05:30:00,43.94,17.75,61.69,0,0.0,0.0,8.0,46506,3.8
2022-01-02 05:45:00,48.24,22.29,70.53,0,0.0,0.0,8.0,46753,3.8
2022-01-02 06:00:00,52.54,26.83,79.37,0,0.0,0.0,7.9,54319,4.2
2022-01-02 06:15:00,51.5525,26.665,78.2175,0,0.0,0.0,7.9,54536,4.2
2022-01-02 06:30:00,50.565,26.5,77.065,0,0.0,0.0,7.9,54745,4.2
2022-01-02 06:45:00,49.5775,26.335,75.9125,0,0.0,0.0,7.9,54965,4.2
2022-01-02 07:00:00,48.59,26.17,74.76,0,0.0,0.0,7.7,70823,2.5
2022-01-02 07:15:00,47.28,25.37,72.65,0,0.0,0.0,7.7,71054,2.5
2022-01-02 07:30:00,45.97,24.57,70.53999999999999,0,0.0,0.0,7.7,71066,2.5
2022-01-02 07:45:00,44.660000000000004,23.77,68.43,0,0.0,0.0,7.7,71184,2.5
2022-01-02 08:00:00,43.35,22.97,66.32,0,1.4,1.4,7.7,91327,2.9
2022-01-02 08:15:00,42.445,21.947499999999998,64.3925,0,1.4,1.4,7.7,91330,2.9
2022-01-02 08:30:00,41.54,20.924999999999997,62.464999999999996,0,1.4,1.4,7.7,91330,2.9
2022-01-02 08:45:00,40.635,19.9025,60.537499999999994,0,1.4,1.4,7.7,91316,2.9
2022-01-02 09:00:00,39.73,18.88,58.61,0,34.1,34.1,8.2,102972,2.7
2022-01-02 09:15:00,39.03,18.165,57.195,0,34.3,34.3,8.2,102954,2.7
2022-01-02 09:30:00,38.33,17.45,55.78,0,34.3,34.3,8.2,102869,2.7
2022-01-02 09:45:00,37.629999999999995,16.735,54.364999999999995,0,34.3,34.3,8.2,102814,2.7
2022-01-02 10:00:00,36.93,16.02,52.95,0,66.0,66.0,8.7,104319,2.9
2022-01-02 10:15:00,36.2625,15.6425,51.905,0,66.1,66.1,8.7,94512,2.9
2022-01-02 10:30:00,35.595,15.265,50.86,0,66.1,66.1,8.7,95182,2.9
2022-01-02 10:45:00,34.927499999999995,14.8875,49.815,0,66.1,66.1,8.7,96151,2.9
2022-01-02 11:00:00,34.26,14.51,48.769999999999996,0,95.7,95.7,9.1,101117,2.3
2022-01-02 11:15:00,33.5375,14.435,47.972500000000004,0,95.8,95.8,9.1,101800,2.3
2022-01-02 11:30:00,32.815,14.36,47.175,0,95.8,95.8,9.1,104239,2.3
2022-01-02 11:45:00,32.0925,14.285,46.3775,0,95.8,95.8,9.1,106503,2.3
2022-01-02 12:00:00,31.37,14.21,45.58,0,90.7,90.7,9.4,113350,3.3
2022-01-02 12:15:00,32.0475,14.1525,46.2,0,90.7,90.7,9.4,113073,3.3
2022-01-02 12:30:00,32.725,14.095,46.82,0,90.7,90.7,9.4,115527,3.3
2022-01-02 12:45:00,33.402499999999996,14.037500000000001,47.44,0,90.7,90.7,9.4,116461,3.3
2022-01-02 13:00:00,34.08,13.98,48.06,0,65.8,65.8,9.4,116020,3.5
2022-01-02 13:15:00,33.3475,13.52,46.86749999999999,0,65.7,65.7,9.4,115846,3.5
2022-01-02 13:30:00,32.614999999999995,13.06,45.675,0,65.7,65.7,9.4,115930,3.5
2022-01-02 13:45:00,31.8825,12.600000000000001,44.4825,0,65.7,65.7,9.4,115502,3.5
2022-01-02 14:00:00,31.15,12.14,43.29,0,45.2,45.2,9.3,109071,2.5
2022-01-02 14:15:00,31.71,12.190000000000001,43.900000000000006,0,45.0,45.0,9.3,109374,2.5
2022-01-02 14:30:00,32.269999999999996,12.24,44.51,0,45.0,45.0,9.3,108850,2.5
2022-01-02 14:45:00,32.83,12.29,45.12,0,45.0,45.0,9.3,108307,2.5
2022-01-02 15:00:00,33.39,12.34,45.730000000000004,0,22.6,22.6,9.0,103319,3.3
2022-01-02 15:15:00,33.9675,12.57,46.5375,0,22.5,22.5,9.0,103767,3.3
2022-01-02 15:30:00,34.545,12.8,47.345,0,22.5,22.5,9.0,103171,3.3
2022-01-02 15:45:00,35.1225,13.03,48.1525,0,22.5,22.5,9.0,102677,3.3
2022-01-02 16:00:00,35.7,13.26,48.96,0,1.4,1.4,8.7,103095,2.7
2022-01-02 16:15:00,36.4125,14.22,50.6325,0,1.4,1.4,8.7,101363,2.7
2022-01-02 16:30:00,37.125,15.18,52.305,0,1.4,1.4,8.7,93455,2.7
2022-01-02 16:45:00,37.8375,16.14,53.9775,0,1.4,1.4,8.7,93512,2.7
2022-01-02 17:00:00,38.55,17.1,55.65,0,0.01,0.01,8.4,112514,3.1
2022-01-02 17:15:00,39.885,17.880000000000003,57.765,0,0.0,0.0,8.4,112623,3.1
2022-01-02 17:30:00,41.22,18.66,59.879999999999995,0,0.0,0.0,8.4,112737,3.1
2022-01-02 17:45:00,42.555,19.439999999999998,61.995,0,0.0,0.0,8.4,112796,3.1
2022-01-02 18:00:00,43.89,20.22,64.11,0,0.0,0.0,8.0,128212,2.0
2022-01-02 18:15:00,44.0075,21.49,65.4975,0,0.0,0.0,8.0,128327,2.0
2022-01-02 18:30:00,44.125,22.759999999999998,66.88499999999999,0,0.0,0.0,8.0,128422,2.0
2022-01-02 18:45:00,44.2425,24.03,68.27250000000001,0,0.0,0.0,8.0,128502,2.0
2022-01-02 19:00:00,44.36,25.3,69.66,0,0.0,0.0,7.7,129078,1.6
2022-01-02 19:15:00,44.7425,25.54,70.2825,0,0.0,0.0,7.7,129201,1.6
2022-01-02 19:30:00,45.125,25.78,70.905,0,0.0,0.0,7.7,129260,1.6
2022-01-02 19:45:00,45.5075,26.020000000000003,71.5275,0,0.0,0.0,7.7,129325,1.6
2022-01-02 20:00:00,45.89,26.26,72.15,0,0.0,0.0,7.3,109298,1.2
2022-01-02 20:15:00,45.795,26.355,72.15,0,0.0,0.0,7.3,109408,1.2
2022-01-02 20:30:00,45.7,26.450000000000003,72.15,0,0.0,0.0,7.3,109408,1.2
2022-01-02 20:45:00,45.605,26.545,72.15,0,0.0,0.0,7.3,109449,1.2
2022-01-02 21:00:00,45.51,26.64,72.15,0,0.0,0.0,7.0,89586,0.9
2022-01-02 21:15:00,40.85,23.5625,64.4125,0,0.0,0.0,7.0,89710,0.9
2022-01-02 21:30:00,36.19,20.485,56.675,0,0.0,0.0,7.0,89618,0.9
2022-01-02 21:45:00,31.53,17.4075,48.9375,0,0.0,0.0,7.0,89612,0.9
2022-01-02 22:00:00,26.87,14.33,41.2,0,0.0,0.0,6.6,83665,0.7
2022-01-02 22:15:00,25.5575,12.995000000000001,38.5525,0,0.0,0.0,6.6,83865,0.7
2022-01-02 22:30:00,24.245,11.66,35.905,0,0.0,0.0,6.6,83627,0.7
2022-01-02 22:45:00,22.9325,10.325,33.2575,0,0.0,0.0,6.6,83567,0.7
2022-01-02 23:00:00,21.62,8.99,30.61,0,0.0,0.0,6.3,73850,0.4
2022-01-02 23:15:00,21.0425,8.2975,29.34,0,0.0,0.0,6.3,73658,0.4
2022-01-02 23:30:00,20.465,7.605,28.07,0,0.0,0.0,6.3,73682,0.4
2022-01-02 23:45:00,19.8875,6.9125,26.799999999999997,0,0.0,0.0,6.3,73681,0.4
2022-01-03 00:00:00,19.31,6.22,25.529999999999998,0,0.0,0.0,6.0,60080,0.3
2022-01-03 00:15:00,18.237499999999997,5.42,23.6575,0,0.0,0.0,6.0,59901,0.3
2022-01-03 00:30:00,17.165,4.62,21.785,0,0.0,0.0,6.0,59882,0.3
2022-01-03 00:45:00,16.0925,3.82,19.9125,0,0.0,0.0,6.0,59859,0.3
2022-01-03 01:00:00,15.02,3.02,18.04,0,0.0,0.0,5.7,48214,0.3
2022-01-03 01:15:00,16.205,2.4975,18.702499999999997,0,0.0,0.0,5.7,48034,0.3
2022-01-03 01:30:00,17.39,1.975,19.365000000000002,0,0.0,0.0,5.7,47986,0.3
2022-01-03 01:45:00,18.575000000000003,1.4525000000000001,20.027500000000003,0,0.0,0.0,5.7,47943,0.3
2022-01-03 02:00:00,19.76,0.93,20.69,0,0.0,0.0,5.5,41948,0.5
2022-01-03 02:15:00,20.5625,0.9175,21.48,0,0.0,0.0,5.5,41763,0.5
2022-01-03 02:30:00,21.365000000000002,0.905,22.270000000000003,0,0.0,0.0,5.5,41699,0.5
2022-01-03 02:45:00,22.1675,0.8925000000000001,23.060000000000002,0,0.0,0.0,5.5,41637,0.5
2022-01-03 03:00:00,22.97,0.88,23.849999999999998,0,0.0,0.0,5.5,39552,0.3
2022-01-03 03:15:00,25.3425,1.4625,26.805,0,0.0,0.0,5.4,39516,0.3
2022-01-03 03:30:00,27.715,2.045,29.759999999999998,0,0.0,0.0,5.4,39379,0.3
2022-01-03 03:45:00,30.0875,2.6275,32.714999999999996,0,0.0,0.0,5.4,39251,0.3
2022-01-03 04:00:00,32.46,3.21,35.67,0,0.0,0.0,5.4,37969,0.5
2022-01-03 04:15:00,37.355000000000004,4.8925,42.2475,0,0.0,0.0,5.4,37840,0.5
2022-01-03 04:30:00,42.25,6.574999999999999,48.825,0,0.0,0.0,5.4,37824,0.5
2022-01-03 04:45:00,47.144999999999996,8.2575,55.402499999999996,0,0.0,0.0,5.4,37667,0.5
2022-01-03 05:00:00,52.04,9.94,61.98,0,0.0,0.0,5.3,36160,0.3
2022-01-03 05:15:00,56.18,14.29,70.47,0,0.0,0.0,5.3,35806,0.3
2022-01-03 05:30:00,60.31999999999999,18.64,78.96,0,0.0,0.0,5.3,36582,0.3
2022-01-03 05:45:00,64.46,22.99,87.44999999999999,0,0.0,0.0,5.3,37601,0.3
2022-01-03 06:00:00,68.6,27.34,95.94,0,0.0,0.0,5.3,39615,0.5
2022-01-03 06:15:00,67.4875,27.4425,94.92999999999999,0,0.0,0.0,5.3,40256,0.5
2022-01-03 06:30:00,66.375,27.545,93.92,0,0.0,0.0,5.3,42114,0.5
2022-01-03 06:45:00,65.2625,27.6475,92.91,0,0.0,0.0,5.3,43986,0.5
2022-01-03 07:00:00,64.15,27.75,91.9,0,0.0,0.0,5.3,49905,0.6
2022-01-03 07:15:00,60.965,26.4425,87.4075,0,0.0,0.0,5.3,50471,0.6
2022-01-03 07:30:00,57.78,25.134999999999998,82.91499999999999,0,0.0,0.0,5.3,52518,0.6
2022-01-03 07:45:00,54.595,23.8275,78.4225,0,0.0,0.0,5.3,53503,0.6
2022-01-03 08:00:00,51.41,22.52,73.92999999999999,0,3.1,3.1,5.5,73997,0.7
2022-01-03 08:15:00,50.0475,21.145,71.1925,0,3.1,3.1,5.5,73933,0.7
2022-01-03 08:30:00,48.685,19.77,68.455,0,3.1,3.1,5.5,73474,0.7
2022-01-03 08:45:00,47.3225,18.395,65.7175,0,3.1,3.1,5.5,73047,0.7
2022-01-03 09:00:00,45.96,17.02,62.980000000000004,622,31.8,110.0,7.8,100289,0.8
2022-01-03 09:15:00,46.8275,17.06,63.8875,622,32.0,110.0,7.8,100292,0.8
2022-01-03 09:30:00,47.695,17.1,64.795,622,32.0,110.0,7.8,99844,0.8
2022-01-03 09:45:00,48.5625,17.14,65.7025,622,32.0,110.0,7.8,99477,0.8
2022-01-03 10:00:00,49.43,17.18,66.61,740,47.5,215.0,10.1,106281,1.4
2022-01-03 10:15:00,48.2875,16.55,64.8375,740,47.5,216.0,10.2,92487,1.4
2022-01-03 10:30:00,47.144999999999996,15.92,63.065,740,47.5,216.0,10.2,100386,1.4
2022-01-03 10:45:00,46.0025,15.29,61.2925,740,47.5,216.0,10.2,109497,1.4
2022-01-03 11:00:00,44.86,14.66,59.519999999999996,804,51.0,283.0,12.1,125476,1.5
2022-01-03 11:15:00,44.46,14.5825,59.042500000000004,804,51.0,284.0,12.1,125853,1.5
2022-01-03 11:30:00,44.06,14.504999999999999,58.565,804,51.0,284.0,12.1,126156,1.5
2022-01-03 11:45:00,43.66,14.4275,58.0875,804,51.0,284.0,12.1,126796,1.5
2022-01-03 12:00:00,43.26,14.35,57.61,776,46.8,287.0,13.3,130973,1.9
2022-01-03 12:15:00,42.79,14.225,57.015,776,46.8,287.0,13.3,131770,1.9
2022-01-03 12:30:00,42.32,14.1,56.42,776,46.8,287.0,13.3,132859,1.9
2022-01-03 12:45:00,41.85,13.975,55.825,776,46.8,287.0,13.3,133836,1.9
2022-01-03 13:00:00,41.38,13.85,55.230000000000004,742,47.1,262.0,12.9,116759,1.6
2022-01-03 13:15:00,41.215,13.7425,54.9575,742,47.1,262.0,12.9,117699,1.6
2022-01-03 13:30:00,41.05,13.635,54.684999999999995,742,47.1,262.0,12.9,118323,1.6
2022-01-03 13:45:00,40.885,13.5275,54.412499999999994,742,47.1,262.0,12.9,119138,1.6
2022-01-03 14:00:00,40.72,13.42,54.14,689,42.9,200.0,12.9,100406,1.2
2022-01-03 14:15:00,40.8825,13.182500000000001,54.065,689,42.9,199.0,12.9,100885,1.2
2022-01-03 14:30:00,41.045,12.945,53.99,689,42.9,199.0,12.9,101076,1.2
2022-01-03 14:45:00,41.207499999999996,12.7075,53.91499999999999,689,42.9,199.0,12.9,101135,1.2
2022-01-03 15:00:00,41.37,12.47,53.839999999999996,551,34.9,104.0,13.3,90763,1.4
2022-01-03 15:15:00,42.589999999999996,12.77,55.36,551,34.9,104.0,13.3,90638,1.4
2022-01-03 15:30:00,43.81,13.07,56.88,551,34.9,104.0,13.3,90441,1.4
2022-01-03 15:45:00,45.03,13.370000000000001,58.400000000000006,551,34.9,104.0,13.3,90252,1.4
2022-01-03 16:00:00,46.25,13.67,59.92,0,3.2,3.5,12.0,84463,2.5
2022-01-03 16:15:00,47.9525,14.965,62.917500000000004,0,3.0,3.0,12.0,84198,2.5
2022-01-03 16:30:00,49.655,16.26,65.915,0,3.0,3.0,12.0,84073,2.5
2022-01-03 16:45:00,51.3575,17.555,68.9125,0,3.0,3.0,12.0,83890,2.5
2022-01-03 17:00:00,53.06,18.85,71.91,0,0.02,0.02,11.4,93619,4.0
2022-01-03 17:15:00,52.7575,18.9475,71.705,0,0.0,0.0,11.4,93421,4.0
2022-01-03 17:30:00,52.455,19.045,71.5,0,0.0,0.0,11.4,93310,4.0
2022-01-03 17:45:00,52.1525,19.1425,71.295,0,0.0,0.0,11.4,93196,4.0
2022-01-03 18:00:00,51.85,19.24,71.09,0,0.0,0.0,10.8,109131,4.0
2022-01-03 18:15:00,53.59,21.009999999999998,74.6,0,0.0,0.0,10.8,109033,4.0
2022-01-03 18:30:00,55.33,22.78,78.11,0,0.0,0.0,10.8,108873,4.0
2022-01-03 18:45:00,57.07,24.55,81.62,0,0.0,0.0,10.8,108800,4.0
2022-01-03 19:00:00,58.81,26.32,85.13,0,0.0,0.0,10.2,116880,2.9
2022-01-03 19:15:00,59.5775,26.575,86.1525,0,0.0,0.0,10.2,110216,2.9
2022-01-03 19:30:00,60.345,26.83,87.175,0,0.0,0.0,10.2,110840,2.9
2022-01-03 19:45:00,61.112500000000004,27.085,88.1975,0,0.0,0.0,10.2,112175,2.9
2022-01-03 20:00:00,61.88,27.34,89.22,0,0.0,0.0,9.6,104846,2.9
2022-01-03 20:15:00,59.245000000000005,26.259999999999998,85.505,0,0.0,0.0,9.6,105522,2.9
2022-01-03 20:30:00,56.61,25.18,81.78999999999999,0,0.0,0.0,9.6,107926,2.9
2022-01-03 20:45:00,53.975,24.1,78.075,0,0.0,0.0,9.6,110269,2.9
2022-01-03 21:00:00,51.34,23.02,74.36,0,0.0,0.0,9.0,97581,3.5
2022-01-03 21:15:00,48.5,20.9925,69.4925,0,0.0,0.0,9.0,97153,3.5
2022-01-03 21:30:00,45.66,18.965,64.625,0,0.0,0.0,9.0,99511,3.5
2022-01-03 21:45:00,42.82,16.9375,59.7575,0,0.0,0.0,9.0,99962,3.5
2022-01-03 22:00:00,39.98,14.91,54.89,0,0.0,0.0,8.4,88795,3.1
2022-01-03 22:15:00,37.6825,13.2775,50.959999999999994,0,0.0,0.0,8.4,88808,3.1
2022-01-03 22:30:00,35.385,11.645,47.03,0,0.0,0.0,8.4,88608,3.1
