date,ControllerSim-0.Controller_0-tes0_heat_out_F,ControllerSim-0.Controller_0-tes0_heat_in_F,ControllerSim-0.Controller_0-tes0_hp_out_F,ControllerSim-0.Controller_0-hp_in_F,ControllerSim-0.Controller_0-tes1_hp_out_F
2022-10-12 16:00:00,-0.15280962463265124,0.15280962463265124,-0.0,0.0,0.15280962463265124
2022-10-12 16:15:00,3.645904530516178,0.16418474748382222,-3.810089278,3.810089278,-3.645904530516178
2022-10-12 16:30:00,3.666148146366761,0.14394113163323874,-3.810089278,3.810089278,-3.666148146366761
2022-10-12 16:45:00,-0.14490231365922768,0.14490231365922768,-0.0,0.0,0.14490231365922768
2022-10-12 17:00:00,-0.1522499902782375,0.1522499902782375,-0.0,0.0,0.1522499902782375
2022-10-12 17:15:00,-0.1580060726613652,0.1580060726613652,-0.0,0.0,0.1580060726613652
2022-10-12 17:30:00,-0.16383082943195315,0.16383082943195315,-0.0,0.0,0.16383082943195315
2022-10-12 17:45:00,-0.16975001122036595,0.16975001122036595,-0.0,0.0,0.16975001122036595
2022-10-12 18:00:00,-0.17579293728788487,0.17579293728788487,-0.0,0.0,0.17579293728788487
2022-10-12 18:15:00,-0.18578434475092448,0.18578434475092448,-0.0,0.0,0.18578434475092448
2022-10-12 18:30:00,-0.19600578541020938,0.19600578541020938,-0.0,0.0,0.19600578541020938
2022-10-12 18:45:00,-0.2065176398374255,0.2065176398374255,-0.0,0.0,0.2065176398374255
2022-10-12 19:00:00,-0.2173865998912649,0.2173865998912649,-0.0,0.0,0.2173865998912649
2022-10-12 19:15:00,-0.24491959683839132,0.24491959683839132,-0.0,0.0,0.24491959683839132
2022-10-12 19:30:00,-0.27367994825488196,0.27367994825488196,-0.0,0.0,0.27367994825488196
2022-10-12 19:45:00,-0.3041003207978279,0.3041003207978279,-0.0,0.0,0.3041003207978279
2022-10-12 20:00:00,-0.3367672671345575,0.3367672671345575,-0.0,0.0,0.3367672671345575
2022-10-12 20:15:00,-0.34434830080387824,0.34434830080387824,-0.0,0.0,0.34434830080387824
2022-10-12 20:30:00,-0.35324752632389744,0.35324752632389744,-0.0,0.0,0.35324752632389744
2022-10-12 20:45:00,-0.36362315555755254,0.36362315555755254,-0.0,0.0,0.36362315555755254
2022-10-12 21:00:00,-0.3756867420296065,0.3756867420296065,-0.0,0.0,0.3756867420296065
2022-10-12 21:15:00,-0.3501029339530719,0.3501029339530719,-0.0,0.0,0.3501029339530719
2022-10-12 21:30:00,-0.3223902552720355,0.3223902552720355,-0.0,0.0,0.3223902552720355
2022-10-12 21:45:00,-0.29209061679626996,0.29209061679626996,-0.0,0.0,0.29209061679626996
2022-10-12 22:00:00,-0.25889342099367774,0.25889342099367774,-0.0,0.0,0.25889342099367774
2022-10-12 22:15:00,-0.2697586028656056,0.2697586028656056,-0.0,0.0,0.2697586028656056
2022-10-12 22:30:00,-0.2824156440893388,0.2824156440893388,-0.0,0.0,0.2824156440893388
2022-10-12 22:45:00,-0.29730470435936696,0.29730470435936696,-0.0,0.0,0.29730470435936696
2022-10-12 23:00:00,-0.31497735684219713,0.31497735684219713,-0.0,0.0,0.31497735684219713
2022-10-12 23:15:00,-0.339104787599225,0.339104787599225,-0.0,0.0,0.339104787599225
2022-10-12 23:30:00,-0.36796734193661496,0.36796734193661496,-0.0,0.0,0.36796734193661496
2022-10-12 23:45:00,2.7274429118607753,0.4031278061392245,-3.130570718,3.130570718,-2.7274429118607753
2022-10-13 00:00:00,2.920522535625067,0.2100481823749329,-3.130570718,3.130570718,-2.920522535625067
2022-10-13 00:15:00,-0.20198126893210228,0.20198126893210228,-0.0,0.0,0.20198126893210228
2022-10-13 00:30:00,-0.20577530562137658,0.20577530562137658,-0.0,0.0,0.20577530562137658
2022-10-13 00:45:00,-0.21017169684788553,0.21017169684788553,-0.0,0.0,0.21017169684788553
2022-10-13 01:00:00,-0.21493568846105315,0.21493568846105315,-0.0,0.0,0.21493568846105315
2022-10-13 01:15:00,-0.22380187747571734,0.22380187747571734,-0.0,0.0,0.22380187747571734
2022-10-13 01:30:00,-0.2334363823851394,0.2334363823851394,-0.0,0.0,0.2334363823851394
2022-10-13 01:45:00,-0.24406354990015355,0.24406354990015355,-0.0,0.0,0.24406354990015355
2022-10-13 02:00:00,-0.25594401264202465,0.25594401264202465,-0.0,0.0,0.25594401264202465
2022-10-13 02:15:00,-0.26743920139153693,0.26743920139153693,-0.0,0.0,0.26743920139153693
2022-10-13 02:30:00,-0.28071230484084037,0.28071230484084037,-0.0,0.0,0.28071230484084037
2022-10-13 02:45:00,-0.2961688971215189,0.2961688971215189,-0.0,0.0,0.2961688971215189
2022-10-13 03:00:00,-0.31433342282369026,0.31433342282369026,-0.0,0.0,0.31433342282369026
2022-10-13 03:15:00,-0.33453419636082576,0.33453419636082576,-0.0,0.0,0.33453419636082576
2022-10-13 03:30:00,-0.35850297294306255,0.35850297294306255,-0.0,0.0,0.35850297294306255
2022-10-13 03:45:00,-0.38731589572508296,0.38731589572508296,-0.0,0.0,0.38731589572508296
2022-10-13 04:00:00,-0.4225209500994948,0.4225209500994948,-0.0,0.0,0.4225209500994948
2022-10-13 04:15:00,-0.5117256407129255,0.5117256407129255,-0.0,0.0,0.5117256407129255
2022-10-13 04:30:00,-0.6296093880829426,0.6296093880829426,-0.0,0.0,0.6296093880829426
2022-10-13 04:45:00,2.2328911704824312,0.7976659003175689,-3.0305570708,3.0305570708,-2.2328911704824312
2022-10-13 05:00:00,2.6042154506784994,0.4263416201215007,-3.0305570708,3.0305570708,-2.6042154506784994
2022-10-13 05:15:00,-0.4220797316750734,0.4220797316750734,-0.0,0.0,0.4220797316750734
2022-10-13 05:30:00,-0.44852352938912343,0.44852352938912343,-0.0,0.0,0.44852352938912343
2022-10-13 05:45:00,-0.48008861858739166,0.48008861858739166,-0.0,0.0,0.48008861858739166
2022-10-13 06:00:00,-0.5195380711120947,0.5195380711120947,-0.0,0.0,0.5195380711120947
2022-10-13 06:15:00,-0.5442544055361015,0.5442544055361015,-0.0,0.0,0.5442544055361015
2022-10-13 06:30:00,-0.5810526645126467,0.5810526645126467,-0.0,0.0,0.5810526645126467
2022-10-13 06:45:00,-0.6337861663859783,0.6337861663859783,-0.0,0.0,0.6337861663859783
2022-10-13 07:00:00,-0.7092856204510983,0.7092856204510983,-0.0,0.0,0.7092856204510983
2022-10-13 07:15:00,-0.7807019570715263,0.7807019570715263,-0.0,0.0,0.7807019570715263
2022-10-13 07:30:00,-0.8831173421136503,0.8831173421136503,-0.0,0.0,0.8831173421136503
2022-10-13 07:45:00,2.0923173944883104,1.0382533235116895,-3.130570718,3.130570718,-2.0923173944883104
2022-10-13 08:00:00,2.681751767497162,0.44881895050283793,-3.130570718,3.130570718,-2.681751767497162
2022-10-13 08:15:00,-0.4047141369113797,0.4047141369113797,-0.0,0.0,0.4047141369113797
2022-10-13 08:30:00,-0.3836337717586795,0.3836337717586795,-0.0,0.0,0.3836337717586795
2022-10-13 08:45:00,-0.36456596626059024,0.36456596626059024,-0.0,0.0,0.36456596626059024
2022-10-13 09:00:00,-0.34687636832001356,0.34687636832001356,-0.0,0.0,0.34687636832001356
2022-10-13 09:15:00,-0.3425721794267751,0.3425721794267751,-0.0,0.0,0.3425721794267751
2022-10-13 09:30:00,-0.3392038198952603,0.3392038198952603,-0.0,0.0,0.3392038198952603
2022-10-13 09:45:00,-0.3363275908564379,0.3363275908564379,-0.0,0.0,0.3363275908564379
2022-10-13 10:00:00,-0.3336588930957203,0.3336588930957203,-0.0,0.0,0.3336588930957203
2022-10-13 10:15:00,-0.35297833170925963,0.35297833170925963,-0.0,0.0,0.35297833170925963
2022-10-13 10:30:00,-0.3745785629435955,0.3745785629435955,-0.0,0.0,0.3745785629435955
2022-10-13 10:45:00,-0.33268657555166226,0.33268657555166226,-0.0,0.0,0.33268657555166226
2022-10-13 11:00:00,3.474959220291937,0.33513005770806303,-3.810089278,3.810089278,-3.474959220291937
2022-10-13 11:15:00,3.5530242668339858,0.2570650111660141,-3.810089278,3.810089278,-3.5530242668339858
2022-10-13 11:30:00,-0.24585330698835836,0.24585330698835836,-0.0,0.0,0.24585330698835836
2022-10-13 11:45:00,-0.24467975917171544,0.24467975917171544,-0.0,0.0,0.24467975917171544
2022-10-13 12:00:00,-0.24400862041762347,0.24400862041762347,-0.0,0.0,0.24400862041762347
2022-10-13 12:15:00,-0.23358469965475592,0.23358469965475592,-0.0,0.0,0.23358469965475592
2022-10-13 12:30:00,-0.2233324394638624,0.2233324394638624,-0.0,0.0,0.2233324394638624
2022-10-13 12:45:00,-0.21323535649312053,0.21323535649312053,-0.0,0.0,0.21323535649312053
2022-10-13 13:00:00,-0.20325599443260461,0.20325599443260461,-0.0,0.0,0.20325599443260461
2022-10-13 13:15:00,-0.209399735758481,0.209399735758481,-0.0,0.0,0.209399735758481
2022-10-13 13:30:00,-0.21593897223264524,0.21593897223264524,-0.0,0.0,0.21593897223264524
2022-10-13 13:45:00,-0.22294685958752902,0.22294685958752902,-0.0,0.0,0.22294685958752902
2022-10-13 14:00:00,-0.230494555239541,0.230494555239541,-0.0,0.0,0.230494555239541
2022-10-13 14:15:00,-0.22909145481451326,0.22909145481451326,-0.0,0.0,0.22909145481451326
2022-10-13 14:30:00,-0.22800497341103365,0.22800497341103365,-0.0,0.0,0.22800497341103365
2022-10-13 14:45:00,-0.22722623339871084,0.22722623339871084,-0.0,0.0,0.22722623339871084
2022-10-13 15:00:00,-0.22675971595998634,0.22675971595998634,-0.0,0.0,0.22675971595998634
2022-10-13 15:15:00,-0.2271593291770517,0.2271593291770517,-0.0,0.0,0.2271593291770517
2022-10-13 15:30:00,-0.2278236494962365,0.2278236494962365,-0.0,0.0,0.2278236494962365
2022-10-13 15:45:00,-0.22876271531397313,0.22876271531397313,-0.0,0.0,0.22876271531397313
2022-10-13 16:00:00,-0.22998618352544536,0.22998618352544536,-0.0,0.0,0.22998618352544536
2022-10-13 16:15:00,-0.2500241981876842,0.2500241981876842,-0.0,0.0,0.2500241981876842
2022-10-13 16:30:00,-0.2719206264403264,0.2719206264403264,-0.0,0.0,0.2719206264403264
2022-10-13 16:45:00,-0.29614206911768554,0.29614206911768554,-0.0,0.0,0.29614206911768554
2022-10-13 17:00:00,-0.3232879290996499,0.3232879290996499,-0.0,0.0,0.3232879290996499
2022-10-13 17:15:00,-0.34379485221058076,0.34379485221058076,-0.0,0.0,0.34379485221058076
2022-10-13 17:30:00,-0.3675417608446963,0.3675417608446963,-0.0,0.0,0.3675417608446963
2022-10-13 17:45:00,-0.3954170507916729,0.3954170507916729,-0.0,0.0,0.3954170507916729
2022-10-13 18:00:00,-0.42869540918474425,0.42869540918474425,-0.0,0.0,0.42869540918474425
2022-10-13 18:15:00,2.8866290060749336,0.4688527846250661,-3.3554817907,3.3554817907,-2.8866290060749336
2022-10-13 18:30:00,3.080173376915028,0.27530841378497184,-3.3554817907,3.3554817907,-3.080173376915028
2022-10-13 18:45:00,-0.2730972247568767,0.2730972247568767,-0.0,0.0,0.2730972247568767
2022-10-13 19:00:00,-0.27871706427753584,0.27871706427753584,-0.0,0.0,0.27871706427753584
2022-10-13 19:15:00,-0.28925017497192934,0.28925017497192934,-0.0,0.0,0.28925017497192934
2022-10-13 19:30:00,-0.3005451817356719,0.3005451817356719,-0.0,0.0,0.3005451817356719
2022-10-13 19:45:00,-0.31296994958768554,0.31296994958768554,-0.0,0.0,0.31296994958768554
2022-10-13 20:00:00,-0.3269195067617756,0.3269195067617756,-0.0,0.0,0.3269195067617756
2022-10-13 20:15:00,-0.34040323503978076,0.34040323503978076,-0.0,0.0,0.34040323503978076
2022-10-13 20:30:00,-0.35631722655168285,0.35631722655168285,-0.0,0.0,0.35631722655168285
2022-10-13 20:45:00,-0.3753610777690457,0.3753610777690457,-0.0,0.0,0.3753610777690457
2022-10-13 21:00:00,-0.3985110421148585,0.3985110421148585,-0.0,0.0,0.3985110421148585
2022-10-13 21:15:00,-0.40192282870547635,0.40192282870547635,-0.0,0.0,0.40192282870547635
2022-10-13 21:30:00,-0.4072153737608035,0.4072153737608035,-0.0,0.0,0.4072153737608035
2022-10-13 21:45:00,-0.4144783991421599,0.4144783991421599,-0.0,0.0,0.4144783991421599
2022-10-13 22:00:00,-0.42388083210367944,0.42388083210367944,-0.0,0.0,0.42388083210367944
2022-10-13 22:15:00,-0.4555446203238324,0.4555446203238324,-0.0,0.0,0.4555446203238324
2022-10-13 22:30:00,2.6337540938400656,0.49681662415993433,-3.130570718,3.130570718,-2.6337540938400656
2022-10-13 22:45:00,2.8303345219693172,0.30023619603068286,-3.130570718,3.130570718,-2.8303345219693172
2022-10-13 23:00:00,-0.28304797611354837,0.28304797611354837,-0.0,0.0,0.28304797611354837
2022-10-13 23:15:00,-0.29137246901271907,0.29137246901271907,-0.0,0.0,0.29137246901271907
2022-10-13 23:30:00,-0.2866762721163777,0.2866762721163777,-0.0,0.0,0.2866762721163777
2022-10-13 23:45:00,-0.29349367185236963,0.29349367185236963,-0.0,0.0,0.29349367185236963
2022-10-14 00:00:00,-0.3041266187991995,0.3041266187991995,-0.0,0.0,0.3041266187991995
2022-10-14 00:15:00,-0.3207117937132031,0.3207117937132031,-0.0,0.0,0.3207117937132031
2022-10-14 00:30:00,-0.3402525620031923,0.3402525620031923,-0.0,0.0,0.3402525620031923
2022-10-14 00:45:00,-0.3634388454992523,0.3634388454992523,-0.0,0.0,0.3634388454992523
2022-10-14 01:00:00,-0.39141435082368303,0.39141435082368303,-0.0,0.0,0.39141435082368303
2022-10-14 01:15:00,-0.42250421332396204,0.42250421332396204,-0.0,0.0,0.42250421332396204
2022-10-14 01:30:00,-0.4615042307223096,0.4615042307223096,-0.0,0.0,0.4615042307223096
2022-10-14 01:45:00,-0.5114975977396418,0.5114975977396418,-0.0,0.0,0.5114975977396418
2022-10-14 02:00:00,-0.5774633105161007,0.5774633105161007,-0.0,0.0,0.5774633105161007
2022-10-14 02:15:00,-0.6535463348212673,0.6535463348212673,-0.0,0.0,0.6535463348212673
2022-10-14 02:30:00,2.2677506724196057,0.7628063983803941,-3.0305570708,3.0305570708,-2.2677506724196057
2022-10-14 02:45:00,2.6346053959207905,0.3959516748792095,-3.0305570708,3.0305570708,-2.6346053959207905
2022-10-14 03:00:00,-0.3710022512930647,0.3710022512930647,-0.0,0.0,0.3710022512930647
2022-10-14 03:15:00,-0.38182595678800607,0.38182595678800607,-0.0,0.0,0.38182595678800607
2022-10-14 03:30:00,-0.3957090064564701,0.3957090064564701,-0.0,0.0,0.3957090064564701
2022-10-14 03:45:00,-0.41334348031011026,0.41334348031011026,-0.0,0.0,0.41334348031011026
2022-10-14 04:00:00,-0.4361721754933229,0.4361721754933229,-0.0,0.0,0.4361721754933229
2022-10-14 04:15:00,-0.5284464833776199,0.5284464833776199,-0.0,0.0,0.5284464833776199
2022-10-14 04:30:00,-0.643075359629202,0.643075359629202,-0.0,0.0,0.643075359629202
2022-10-14 04:45:00,-0.7981486907353655,0.7981486907353655,-0.0,0.0,0.7981486907353655
2022-10-14 05:00:00,-1.032398295154165,1.032398295154165,-0.0,0.0,1.032398295154165
2022-10-14 05:15:00,-1.3161356367041839,1.3161356367041839,-0.0,0.0,1.3161356367041839
2022-10-14 05:30:00,-1.9357744835613413,1.9357744835613413,-0.0,0.0,1.9357744835613413
2022-10-14 05:45:00,-0.06749628775672267,3.0980533585567227,-3.0305570708,3.0305570708,0.06749628775672267
2022-10-14 06:00:00,2.298261057628679,0.7322960131713211,-3.0305570708,3.0305570708,-2.298261057628679
2022-10-14 06:15:00,2.3458696046814103,0.6846874661185897,-3.0305570708,3.0305570708,-2.3458696046814103
2022-10-14 06:30:00,-0.7004848809023593,0.7004848809023593,-0.0,0.0,0.7004848809023593
2022-10-14 06:45:00,-0.7257371149687273,0.7257371149687273,-0.0,0.0,0.7257371149687273
2022-10-14 07:00:00,-0.7636308143201163,0.7636308143201163,-0.0,0.0,0.7636308143201163
2022-10-14 07:15:00,-0.7923451936095658,0.7923451936095658,-0.0,0.0,0.7923451936095658
2022-10-14 07:30:00,2.168450150260669,0.8621069205393314,-3.0305570708,3.0305570708,-2.168450150260669
2022-10-14 07:45:00,2.3446462202223084,0.6859108505776915,-3.0305570708,3.0305570708,-2.3446462202223084
2022-10-14 08:00:00,-0.642335042836324,0.642335042836324,-0.0,0.0,0.642335042836324
2022-10-14 08:15:00,-0.6324519566161575,0.6324519566161575,-0.0,0.0,0.6324519566161575
2022-10-14 08:30:00,-0.6285262707018904,0.6285262707018904,-0.0,0.0,0.6285262707018904
