date,CSV-1.HEATLOAD_0-T_amb,HeatPumpSim-0.HeatPump_0-T_amb,CSV-1.HEATLOAD_0-Heat Demand [kW],HeatPumpSim-0.HeatPump_0-Q_Demand,HeatPumpSim-0.HeatPump_0-Q_Supplied,HeatPumpSim-0.HeatPump_0-heat_source_T,HeatPumpSim-0.HeatPump_0-cons_T,HeatPumpSim-0.HeatPump_0-P_Required,HeatPumpSim-0.HeatPump_0-COP,HeatPumpSim-0.HeatPump_0-cond_m,HeatPumpSim-0.HeatPump_0-cond_in_T,HeatPumpSim-0.HeatPump_0-on_fraction,HeatPumpSim-0.HeatPump_0-Q_evap,ControllerSim-0.Controller_0-heat_demand,ControllerSim-0.Controller_0-heat_supply,ControllerSim-0.Controller_0-hp_demand,ControllerSim-0.Controller_0-hp_supply,ControllerSim-0.Controller_0-chp_demand,ControllerSim-0.Controller_0-chp_supply,ControllerSim-0.Controller_0-sh_supply,ControllerSim-0.Controller_0-dhw_supply,ControllerSim-0.Controller_0-heat_in_F,ControllerSim-0.Controller_0-heat_in_T,ControllerSim-0.Controller_0-heat_out_F,ControllerSim-0.Controller_0-heat_out_T,ControllerSim-0.Controller_0-chp_in_F,ControllerSim-0.Controller_0-chp_in_T,ControllerSim-0.Controller_0-chp_out_F,ControllerSim-0.Controller_0-chp_out_T,ControllerSim-0.Controller_0-pv_gen,ControllerSim-0.Controller_0-hp_out_F,ControllerSim-0.Controller_0-hp_out_T,ControllerSim-0.Controller_0-P_hr,ControllerSim-0.Controller_0-dt,ControllerSim-0.Controller_0-boiler_demand,ControllerSim-0.Controller_0-chp_uptime,HotWaterTankSim-0.HotWaterTank_0-sensor_00.T,HotWaterTankSim-1.HotWaterTank_0-sensor_00.T,HotWaterTankSim-2.HotWaterTank_0-sensor_00.T,HotWaterTankSim-0.HotWaterTank_0-sensor_01.T,HotWaterTankSim-1.HotWaterTank_0-sensor_01.T,HotWaterTankSim-2.HotWaterTank_0-sensor_01.T,HotWaterTankSim-0.HotWaterTank_0-sensor_02.T,HotWaterTankSim-1.HotWaterTank_0-sensor_02.T,HotWaterTankSim-2.HotWaterTank_0-sensor_02.T,HotWaterTankSim-0.HotWaterTank_0-heat_out.T,HotWaterTankSim-1.HotWaterTank_0-heat_out.T,HotWaterTankSim-2.HotWaterTank_0-heat_out.T,HotWaterTankSim-0.HotWaterTank_0-heat_out.F,HotWaterTankSim-1.HotWaterTank_0-heat_out.F,HotWaterTankSim-2.HotWaterTank_0-heat_out.F,HotWaterTankSim-0.HotWaterTank_0-hp_in.T,HotWaterTankSim-1.HotWaterTank_0-hp_in.T,HotWaterTankSim-2.HotWaterTank_0-hp_in.T,HotWaterTankSim-0.HotWaterTank_0-hp_in.F,HotWaterTankSim-1.HotWaterTank_0-hp_in.F,HotWaterTankSim-2.HotWaterTank_0-hp_in.F,HotWaterTankSim-0.HotWaterTank_0-hp_out.T,HotWaterTankSim-1.HotWaterTank_0-hp_out.T,HotWaterTankSim-2.HotWaterTank_0-hp_out.T,HotWaterTankSim-0.HotWaterTank_0-hp_out.F,HotWaterTankSim-1.HotWaterTank_0-hp_out.F,HotWaterTankSim-2.HotWaterTank_0-hp_out.F,HotWaterTankSim-0.HotWaterTank_0-heat_in.T,HotWaterTankSim-1.HotWaterTank_0-heat_in.T,HotWaterTankSim-2.HotWaterTank_0-heat_in.T,HotWaterTankSim-0.HotWaterTank_0-heat_in.F,HotWaterTankSim-1.HotWaterTank_0-heat_in.F,HotWaterTankSim-2.HotWaterTank_0-heat_in.F,HotWaterTankSim-0.HotWaterTank_0-heat_out2.F,HotWaterTankSim-1.HotWaterTank_0-heat_out2.F,HotWaterTankSim-2.HotWaterTank_0-heat_out2.F,HotWaterTankSim-0.HotWaterTank_0-heat_out2.T,HotWaterTankSim-1.HotWaterTank_0-heat_out2.T,HotWaterTankSim-2.HotWaterTank_0-heat_out2.T,HotWaterTankSim-0.HotWaterTank_0-T_mean,HotWaterTankSim-1.HotWaterTank_0-T_mean,HotWaterTankSim-2.HotWaterTank_0-T_mean,HotWaterTankSim-2.HotWaterTank_0-hr_1.P_th,Chpsim_v2-0.CHP0-P_th,Boilersim_v2-0.Boiler0-P_th,Chpsim_v2-0.CHP0-mdot,Boilersim_v2-0.Boiler0-mdot,Chpsim_v2-0.CHP0-mdot_neg,Chpsim_v2-0.CHP0-temp_in,Chpsim_v2-0.CHP0-Q_demand,Boilersim_v2-0.Boiler0-Q_demand,Chpsim_v2-0.CHP0-temp_out,Boilersim_v2-0.Boiler0-temp_out,Chpsim_v2-0.CHP0-P_el,Chpsim_v2-0.CHP0-uptime
2022-01-01 17:30:00,10.7,10.7,117.445,795237.0807574093,38470.0,10.7,43.674389970472916,11197.978842538194,3.43544139,1.8407215034,38.679310241012054,1.0,-27222.021157461808,117445.0,117445.0,789429.4325267596,38470.0,-65013.31064975867,0.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,60.932313250235545,-300000.0,-1.8407215034,38.679310241012054,"[0, 0, 0]",0,-32506.655324879335,750.0,38.733885845154745,42.609299414311536,60.932313250235545,41.54847256209547,43.050615535624665,67.88874461538823,42.11971893635485,43.488935178122155,72.98120337983012,42.525400276543564,43.488935178122155,72.98120337983012,1.1016709683241446,-0.7390505350758554,-0.716962388549731,42.11971893635485,43.674389970472916,72.98120337983012,0.0,1.8407215034,0.0,38.733885845154745,42.609299414311536,43.31525161284637,-1.8407215034,-1.1016709683241446,0.7169623885497309,35.0,42.609299414311536,60.932313250235545,0.7390505350758554,0.0,0.0,0.0,0.0,0.0,42.11971893635485,43.488935178122155,72.98120337983012,40.80069244786836,43.04961670935278,67.2674204151513,0,0.0,0.0,4.0,0.0,-4.0,60.932313250235545,-247611.03437134647,-123805.51718567323,60.932313250235545,75.0,0.0,750.0
2022-01-01 17:45:00,10.7,10.7,119.6175,789429.4325267596,38470.0,10.7,43.72896557461561,11197.978842538194,3.43544139,1.8407215034,38.733885845154745,1.0,-27222.021157461808,119617.5,119617.5,785623.6937312091,38470.0,98024.35106101104,0.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,58.594297068914756,-300000.0,-1.8407215034,38.733885845154745,"[0, 0, 0]",0,49012.17553050552,765.0,38.760596000089365,42.69113682375237,58.594297068914756,41.65641193247708,43.13334719900535,66.95782886085934,42.21068418056915,43.56459386718324,72.29240232496481,42.609299414311536,43.56459386718324,72.29240232496481,1.0740970206616276,-0.7666244827383724,-0.7390505350758554,42.21068418056915,43.72896557461561,72.29240232496481,0.0,1.8407215034,0.0,38.760596000089365,42.69113682375237,43.40280851511324,-1.8407215034,-1.0740970206616276,0.7390505350758554,35.0,42.69113682375237,58.594297068914756,0.7666244827383722,0.0,0.0,0.0,0.0,0.0,42.21068418056915,43.56459386718324,72.29240232496481,40.8758973710452,43.129692629980326,65.94817608491297,0,0.0,0.0,4.0,0.0,-4.0,58.594297068914756,-65013.31064975867,-32506.655324879335,58.594297068914756,75.0,0.0,765.0
2022-01-01 18:00:00,10.4,10.7,121.79,785623.6937312091,38470.0,10.7,43.75567572955023,11197.978842538194,3.43544139,1.8407215034,38.760596000089365,1.0,-27222.021157461808,121790.0,121790.0,783761.1055937684,38470.0,243749.0816261663,92000.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,56.504554278783466,-300000.0,-1.8407215034,38.760596000089365,"[0, 0, 0]",0,121874.54081308315,780.0,38.76353313201695,42.7707553081669,56.504554278783466,41.758050962266246,43.21238193424144,65.79797422490782,42.29729013386152,43.624024337321,71.5449584174788,42.69113682375237,43.624024337321,71.5449584174788,1.0442092110153842,-0.7965122923846157,-0.7666244827383722,42.29729013386152,43.75567572955023,71.5449584174788,0.0,1.8407215034,0.0,38.76353313201695,42.7707553081669,43.488935178122155,-1.8407215034,-1.0442092110153842,0.7666244827383724,35.0,42.7707553081669,56.504554278783466,0.7965122923846158,0.0,0.0,0.0,0.0,0.0,42.29729013386152,43.624024337321,71.5449584174788,40.939624742714905,43.20238719324311,64.61582897372337,0,92000.0,74000.0,4.0,0.9555731911628287,-4.0,56.504554278783466,98024.35106101104,49012.17553050552,61.99774749588401,75.0,46000.0,780.0
2022-01-01 18:15:00,10.4,10.4,123.7475,783761.1055937684,38470.0,10.4,43.758612861477815,11438.382696168223,3.3632377078,1.8407215034,38.76353313201695,1.0,-26981.61730383178,123747.5,123747.5,783556.2895940179,38470.0,-111705.27804947515,92000.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,61.60189213264066,-300000.0,-1.8407215034,38.76353313201695,"[0, 0, 0]",0,-55852.639024737575,795.0,38.78451162352076,42.85024360385875,61.60189213264066,41.856814631739724,43.287712628501616,63.22053301403252,42.38256495047424,43.664732844584265,72.1278799737288,42.7707553081669,43.664732844584265,72.1278799737288,1.0441136078340847,-0.7966078955659153,-0.7965122923846158,42.38256495047424,43.758612861477815,72.1278799737288,0.0,1.8407215034,0.0,38.78451162352076,42.85024360385875,43.56459386718324,-1.8407215034,-1.0441136078340847,0.7965122923846157,35.0,42.85024360385875,61.60189213264066,0.7966078955659153,0.0,0.0,0.0,0.0,0.0,42.38256495047424,43.664732844584265,72.1278799737288,41.00796373524491,43.26756302564821,65.65010170680065,0,92000.0,148000.0,4.0,2.6382459769351176,-4.0,61.60189213264066,243749.0816261663,121874.54081308315,67.09508534974121,75.0,46000.0,795.0
2022-01-01 18:30:00,10.4,10.4,125.70499999999998,783556.2895940179,38470.0,10.4,43.77959135298162,11438.382696168223,3.3632377078,1.8407215034,38.78451162352076,1.0,-26981.61730383178,125704.99999999999,125704.99999999999,782093.3894531527,38470.0,-173748.5882697022,0.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,61.82586215545743,-300000.0,-1.8407215034,38.78451162352076,"[0, 0, 0]",0,-86874.2941348511,810.0,38.82606440623352,42.92950738019369,62.49161455453684,41.953695071023574,43.357013213440545,67.56263797016722,42.46735250233324,43.69890734039959,73.31926432730913,42.85024360385875,43.69890734039959,73.0614711774613,1.0513611573139396,-0.7893603460860603,-0.7966078955659153,42.46735250233324,43.77959135298162,73.0614711774613,0.0,1.8407215034,0.0,38.82606440623352,42.92950738019369,43.624024337321,-1.8407215034,-1.0513611573139396,0.7966078955659153,35.0,42.92950738019369,61.82586215545743,0.7893603460860604,0.0,0.0,0.0,0.0,0.0,42.46735250233324,43.69890734039959,73.0614711774613,41.08237065986345,43.32847597801128,67.79117228400439,0,0.0,0.0,4.0,0.0,-4.0,62.49161455453684,-111705.27804947515,-55852.639024737575,62.49161455453684,75.0,0.0,810.0
2022-01-01 18:45:00,10.4,10.4,127.6625,782093.3894531527,38470.0,10.4,43.82114413569438,11438.382696168223,3.3632377078,1.8407215034,38.82606440623352,1.0,-26981.61730383178,127662.5,127662.5,779195.7754053159,38470.0,13270.492824681767,0.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,59.80969656561164,-300000.0,-1.8407215034,38.82606440623352,"[0, 0, 0]",0,6635.246412340884,825.0,38.8415033831727,43.00498352278097,59.80969656561164,42.04599284354744,43.418144421767856,66.83732567764342,42.54904489224097,43.735530798097116,72.48969245356844,42.92950738019369,43.735530798097116,72.48969245356844,1.026842599819646,-0.813878903580354,-0.7893603460860604,42.54904489224097,43.82114413569438,72.48969245356844,0.0,1.8407215034,0.0,38.8415033831727,43.00498352278097,43.664732844584265,-1.8407215034,-1.026842599819646,0.7893603460860603,35.0,43.00498352278097,59.80969656561164,0.813878903580354,0.0,0.0,0.0,0.0,0.0,42.54904489224097,43.735530798097116,72.48969245356844,41.14551370632037,43.38621958088198,66.37890489894117,0,0.0,0.0,4.0,0.0,-4.0,59.80969656561164,-173748.5882697022,-86874.2941348511,59.80969656561164,75.0,0.0,825.0
2022-01-01 19:00:00,10.4,10.4,129.62,779195.7754053159,38470.0,10.4,43.83658311263356,11438.382696168223,3.3632377078,1.8407215034,38.8415033831727,1.0,-26981.61730383178,129620.0,129620.0,519579.936181063,38470.0,178268.80530227697,92000.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,57.44356397750081,-300000.0,-1.8407215034,38.8415033831727,"[0, 0, 0]",0,89134.40265113849,840.0,38.82907022941102,43.07545638739608,57.44356397750081,42.13345397462404,43.472943287256754,65.80248414357271,42.627000541857726,43.76513617563305,71.6501498587732,43.00498352278097,43.76513617563305,71.6501498587732,0.995433731384286,-0.8452877720157139,-0.813878903580354,42.627000541857726,43.83658311263356,71.6501498587732,0.0,1.8407215034,0.0,38.82907022941102,43.07545638739608,43.69890734039959,-1.8407215034,-0.995433731384286,0.813878903580354,35.0,43.07545638739608,57.44356397750081,0.8452877720157139,0.0,0.0,0.0,0.0,0.0,42.627000541857726,43.76513617563305,71.6501498587732,41.19650824863093,43.43784528342863,64.96539932661558,0,92000.0,74000.0,4.0,1.0066822256608476,-4.0,57.44356397750081,13270.492824681767,6635.246412340884,62.936757194601356,75.0,46000.0,840.0
2022-01-01 19:15:00,10.4,10.4,130.045,519579.936181063,38470.0,10.4,43.824149958871885,11438.382696168223,3.3632377078,1.8407215034,38.82907022941102,1.0,-26981.61730383178,130044.99999999999,130044.99999999997,514143.82888112136,38470.0,-112545.17430975099,92000.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,61.61393653407865,-300000.0,-1.8407215034,38.82907022941102,"[0, 0, 0]",0,-56272.587154875495,855.0,38.85031185741751,43.14387719856276,61.61393653407865,42.22013242993145,43.5237880936286,63.903509139757475,42.70447662318933,43.78081521388313,72.24575073380102,43.07545638739608,43.78081521388313,72.24575073380102,1.006223598439903,-0.8344979049600969,-0.8452877720157139,42.70447662318933,43.824149958871885,72.24575073380102,0.0,1.8407215034,0.0,38.85031185741751,43.14387719856276,43.735530798097116,-1.8407215034,-1.006223598439903,0.8452877720157139,35.0,43.14387719856276,61.61393653407865,0.8344979049600969,0.0,0.0,0.0,0.0,0.0,42.70447662318933,43.78081521388313,72.24575073380102,41.25830697017943,43.48282683535817,65.92106546921238,0,92000.0,148000.0,4.0,2.6406197960731537,-4.0,61.61393653407865,178268.80530227697,89134.40265113849,67.1071297511792,75.0,46000.0,855.0
2022-01-01 19:30:00,10.4,10.4,130.47,514143.82888112136,38470.0,10.4,43.84539158687837,11438.382696168223,3.3632377078,1.8407215034,38.85031185741751,1.0,-26981.61730383178,130470.0,130470.00000000001,508741.16347626416,38470.0,-189494.59595447162,0.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,62.091736784376806,-300000.0,-1.8407215034,38.85031185741751,"[0, 0, 0]",0,-94747.29797723581,870.0,38.902238572323746,43.210256909546736,62.7174177240125,42.30659224880037,43.569037831938886,67.71340233149445,42.78164222582729,43.79834458208105,73.3887816825087,43.14387719856276,43.79834458208105,73.14150029445966,1.0231585299159436,-0.8175629734840564,-0.8344979049600969,42.78164222582729,43.84539158687837,73.14150029445966,0.0,1.8407215034,0.0,38.902238572323746,43.210256909546736,43.76513617563305,-1.8407215034,-1.0231585299159436,0.8344979049600969,35.0,43.210256909546736,62.091736784376806,0.8175629734840565,0.0,0.0,0.0,0.0,0.0,42.78164222582729,43.79834458208105,73.14150029445966,41.33015768231713,43.525879774522224,67.93986724600522,0,0.0,0.0,4.0,0.0,-4.0,62.7174177240125,-112545.17430975099,-56272.587154875495,62.7174177240125,75.0,0.0,870.0
2022-01-01 19:45:00,10.4,10.4,130.895,508741.16347626416,38470.0,10.4,43.89731830178461,11438.382696168223,3.3632377078,1.8407215034,38.902238572323746,1.0,-26981.61730383178,130895.00000000001,130895.00000000001,503360.1487856436,38470.0,5319.118183534689,0.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,59.92372201457646,-300000.0,-1.8407215034,38.902238572323746,"[0, 0, 0]",0,2659.5590917673444,885.0,38.932154669645676,43.27171074208366,59.92372201457646,42.389972822786746,43.60852598107206,66.9733750566554,42.85559561215321,43.827275730557346,72.54195437021377,43.210256909546736,43.827275730557346,72.54195437021377,1.0073963247683415,-0.8333251786316584,-0.8175629734840565,42.85559561215321,43.89731830178461,72.54195437021377,0.0,1.8407215034,0.0,38.932154669645676,43.27171074208366,43.78081521388313,-1.8407215034,-1.0073963247683415,0.8175629734840564,35.0,43.27171074208366,59.92372201457646,0.8333251786316584,0.0,0.0,0.0,0.0,0.0,42.85559561215321,43.827275730557346,72.54195437021377,41.39257436819521,43.56917081790436,66.47968381381521,0,0.0,0.0,4.0,0.0,-4.0,59.92372201457646,-189494.59595447162,-94747.29797723581,59.92372201457646,75.0,0.0,885.0
2022-01-01 20:00:00,10.2,10.4,131.32,503360.1487856436,38470.0,10.4,43.92723439910654,11438.382696168223,3.3632377078,1.8407215034,38.932154669645676,1.0,-26981.61730383178,131320.0,131320.0,498203.1326458496,38470.0,174403.3404800799,92000.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,57.49899607342142,-300000.0,-1.8407215034,38.932154669645676,"[0, 0, 0]",0,87201.67024003995,900.0,38.93802773296674,43.32783197389189,57.49899607342142,42.46977555645511,43.64523340477179,65.9105896503455,42.92562565229945,43.85653154086238,71.69520958734962,43.27171074208366,43.85653154086238,71.69520958734962,0.985399143273227,-0.855322360126773,-0.8333251786316584,42.92562565229945,43.92723439910654,71.69520958734962,0.0,1.8407215034,0.0,38.93802773296674,43.32783197389189,43.79834458208105,-1.8407215034,-0.985399143273227,0.8333251786316584,35.0,43.32783197389189,57.49899607342142,0.855322360126773,0.0,0.0,0.0,0.0,0.0,42.92562565229945,43.85653154086238,71.69520958734962,41.4444763139071,43.60986563984202,65.03493177037218,0,92000.0,74000.0,4.0,1.0098707573547157,-4.0,57.49899607342142,5319.118183534689,2659.5590917673444,62.992189290521964,75.0,46000.0,900.0
2022-01-01 20:15:00,10.2,10.2,130.95499999999998,498203.1326458496,38470.0,10.2,43.9331074624276,11438.382696168223,3.3632377078,1.8407215034,38.93802773296674,1.0,-26981.61730383178,130954.99999999999,130955.0,493319.70451298496,38470.0,-117100.6002562516,92000.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,61.67926290998449,-300000.0,-1.8407215034,38.93802773296674,"[0, 0, 0]",0,-58550.3001281258,915.0,38.977452368800435,43.38140143647189,61.67926290998449,42.54911591115069,43.681222414826955,63.96467085303842,42.99432833539665,43.87803735202806,72.28452067482472,43.32783197389189,43.87803735202806,72.28452067482472,1.0012579509815307,-0.8394635524184693,-0.855322360126773,42.99432833539665,43.9331074624276,72.28452067482472,0.0,1.8407215034,0.0,38.977452368800435,43.38140143647189,43.827275730557346,-1.8407215034,-1.0012579509815307,0.855322360126773,35.0,43.38140143647189,61.67926290998449,0.8394635524184693,0.0,0.0,0.0,0.0,0.0,42.99432833539665,43.87803735202806,72.28452067482472,41.506965538449265,43.64688706777563,65.97615147928254,0,92000.0,148000.0,4.0,2.6535696891801934,-4.0,61.67926290998449,174403.3404800799,87201.67024003995,67.17245612708504,75.0,46000.0,915.0
2022-01-01 20:30:00,10.2,10.2,130.59,493319.70451298496,38470.0,10.2,43.9725320982613,11438.382696168223,3.3632377078,1.8407215034,38.977452368800435,1.0,-26981.61730383178,130590.0,130590.0,488528.8374116735,38470.0,-193686.12091754403,0.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,62.151172444661825,-300000.0,-1.8407215034,38.977452368800435,"[0, 0, 0]",0,-96843.06045877202,930.0,39.04773059127437,43.43296507383987,62.77752563457281,42.62826448151308,43.71537091592651,67.7778817930933,43.06181393640597,43.90548080085936,73.41611619462623,43.38140143647189,43.90548080085936,73.17152003363631,1.0230501333651016,-0.8176713700348983,-0.8394635524184693,43.06181393640597,43.9725320982613,73.17152003363631,0.0,1.8407215034,0.0,39.04773059127437,43.43296507383987,43.85653154086238,-1.8407215034,-1.0230501333651016,0.8394635524184693,35.0,43.43296507383987,62.151172444661825,0.8176713700348983,0.0,0.0,0.0,0.0,0.0,43.06181393640597,43.90548080085936,73.17152003363631,41.57926966973114,43.68460559687525,67.99050787409745,0,0.0,0.0,4.0,0.0,-4.0,62.77752563457281,-117100.6002562516,-58550.3001281258,62.77752563457281,75.0,0.0,930.0
2022-01-01 20:45:00,10.2,10.2,130.225,488528.8374116735,38470.0,10.2,44.042810320735235,11438.382696168223,3.3632377078,1.8407215034,39.04773059127437,1.0,-26981.61730383178,130225.0,130225.0,483822.84150129056,38470.0,775.2495974570679,0.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,59.98888265395616,-300000.0,-1.8407215034,39.04773059127437,"[0, 0, 0]",0,387.62479872853396,945.0,39.09464235112294,43.480766390861255,59.98888265395616,42.70442022230692,43.74791964396644,67.03707900964405,43.12564732319532,43.947114174702996,72.57461922265993,43.43296507383987,43.947114174702996,72.57461922265993,1.0123825173389618,-0.8283389860610382,-0.8176713700348983,43.12564732319532,44.042810320735235,72.57461922265993,0.0,1.8407215034,0.0,39.09464235112294,43.480766390861255,43.87803735202806,-1.8407215034,-1.0123825173389618,0.8176713700348983,35.0,43.480766390861255,59.98888265395616,0.8283389860610382,0.0,0.0,0.0,0.0,0.0,43.12564732319532,43.947114174702996,72.57461922265993,41.64156996554173,43.72526673651023,66.53352696208673,0,0.0,0.0,4.0,0.0,-4.0,59.98888265395616,-193686.12091754403,-96843.06045877202,59.98888265395616,75.0,0.0,945.0
2022-01-01 21:00:00,10.1,10.2,129.86,483822.84150129056,38470.0,10.2,44.089722080583805,11438.382696168223,3.3632377078,1.8407215034,39.09464235112294,1.0,-26981.61730383178,129860.00000000001,129860.0,479371.52666251326,38470.0,168416.78395201376,92000.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,57.58484535441663,-300000.0,-1.8407215034,39.09464235112294,"[0, 0, 0]",0,84208.39197600688,960.0,39.117005758101115,43.524982882514465,57.58484535441663,42.77706115033674,43.78153614193015,65.98080672893691,43.18549767688953,43.99048726458325,71.73747178375248,43.480766390861255,43.99048726458325,71.73747178375248,0.9958815242764494,-0.8448399791235506,-0.8283389860610382,43.18549767688953,44.089722080583805,71.73747178375248,0.0,1.8407215034,0.0,39.117005758101115,43.524982882514465,43.90548080085936,-1.8407215034,-0.9958815242764494,0.8283389860610382,35.0,43.524982882514465,57.58484535441663,0.8448399791235506,0.0,0.0,0.0,0.0,0.0,43.18549767688953,43.99048726458325,71.73747178375248,41.69318819510912,43.765668763009295,65.10104128903534,0,92000.0,74000.0,4.0,1.0148489892556871,-4.0,57.58484535441663,775.2495974570679,387.62479872853396,63.078038571517176,75.0,46000.0,960.0
2022-01-01 21:15:00,10.1,10.1,116.9825,479371.52666251326,38470.0,10.1,44.11208548756198,11438.382696168223,3.3632377078,1.8407215034,39.117005758101115,1.0,-26981.61730383178,116982.5,116982.5,475197.96199823666,38470.0,-126058.22298819124,92000.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,61.80771830288993,-300000.0,-1.8407215034,39.117005758101115,"[0, 0, 0]",0,-63029.11149409562,975.0,39.278956108887954,43.57170851698898,61.80771830288993,42.85442095042191,43.8205036341487,64.06136745303303,43.24838737297413,44.02688958350865,72.3220091497529,43.524982882514465,44.02688958350865,72.3220091497529,1.0915793975841406,-0.7491421058158594,-0.8448399791235506,43.24838737297413,44.11208548756198,72.3220091497529,0.0,1.8407215034,0.0,39.278956108887954,43.57170851698898,43.947114174702996,-1.8407215034,-1.0915793975841406,0.8448399791235506,35.0,43.57170851698898,61.80771830288993,0.7491421058158595,0.0,0.0,0.0,0.0,0.0,43.24838737297413,44.02688958350865,72.3220091497529,41.793921477428,43.806367244882104,66.06369830189196,0,92000.0,148000.0,4.0,2.679407928906403,-4.0,61.80771830288993,168416.78395201376,84208.39197600688,67.30091151999048,75.0,46000.0,975.0
2022-01-01 21:30:00,10.1,10.1,104.105,475197.96199823666,38470.0,10.1,44.274035838348816,11438.382696168223,3.3632377078,1.8407215034,39.278956108887954,1.0,-26981.61730383178,104105.0,104105.0,470812.4538579375,38470.0,-222621.50682515127,0.0,0,0,NaN,NaN,NaN,NaN,4.0,59.99400356297216,-4.0,62.49895684610172,-300000.0,-1.8407215034,39.278956108887954,"[0, 0, 0]",0,-111310.75341257564,990.0,39.54076020662294,43.621282915479036,63.19246902712932,42.93589039872537,43.862600813733785,67.98375381541489,43.313790641878946,44.10488461947114,73.44732501854469,43.57170851698898,44.10488461947114,73.20450454717314,1.1894451040453349,-0.6512763993546651,-0.7491421058158595,43.313790641878946,44.274035838348816,73.20450454717314,0.0,1.8407215034,0.0,39.54076020662294,43.621282915479036,43.99048726458325,-1.8407215034,-1.1894451040453349,0.7491421058158594,35.0,43.621282915479036,62.49895684610172,0.6512763993546651,0.0,0.0,0.0,0.0,0.0,43.313790641878946,44.10488461947114,73.20450454717314,41.930147082409086,43.86292278289466,68.20784928702963,0,0.0,0.0,4.0,0.0,-4.0,63.19246902712932,-126058.22298819124,-63029.11149409562,63.19246902712932,75.0,0.0,990.0
